"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V003400","2022/11/01 0000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 0900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 1900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 2000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 2100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 2200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/01 2300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 0900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 1900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 2000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 2100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 2200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/02 2300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 0900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 1900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 2000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 2100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 2200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/03 2300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 0900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1600","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1700","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1800","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 1900","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 2000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 2100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 2200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/04 2300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0000","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0100","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0200","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0300","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0400","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0500","0","0","0","0","0","0","0","0","0","0"
"V003400","2022/11/05 0600","0","0","0","0","0","0","0","0","0","0"
