"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V003400","2022/05/01 0000","0","1","64","24","40","3","11","32","31","28"
"V003400","2022/05/01 0100","0","9","34","231","38","3","3","31","8","243"
"V003400","2022/05/01 0200","0","4","18","173","36","1","0","35","20","178"
"V003400","2022/05/01 0300","0","7","6","145","43","1","0","40","12","153"
"V003400","2022/05/01 0400","0","3","39","113","37","1","0","37","13","117"
"V003400","2022/05/01 0500","0","4","42","98","41","0","0","41","6","102"
"V003400","2022/05/01 0600","0","8","21","144","39","2","0","37","15","154"
"V003400","2022/05/01 0700","0","20","33","175","39","3","3","34","9","198"
"V003400","2022/05/01 0800","0","22","31","248","42","5","3","23","12","275"
"V003400","2022/05/01 0900","0","31","42","346","39","7","3","21","19","384"
"V003400","2022/05/01 1000","0","33","28","453","40","5","0","22","12","491"
"V003400","2022/05/01 1100","0","48","26","524","39","3","8","21","17","575"
"V003400","2022/05/01 1200","0","50","29","558","37","6","5","18","19","614"
"V003400","2022/05/01 1300","0","39","25","454","38","6","4","18","14","499"
"V003400","2022/05/01 1400","0","52","29","488","35","5","2","13","14","545"
"V003400","2022/05/01 1500","0","60","25","567","33","6","4","13","23","633"
"V003400","2022/05/01 1600","0","63","28","482","31","9","1","15","20","554"
"V003400","2022/05/01 1700","0","72","24","411","30","8","11","14","24","491"
"V003400","2022/05/01 1800","0","52","28","440","33","7","1","15","21","499"
"V003400","2022/05/01 1900","0","76","24","526","31","9","0","11","19","611"
"V003400","2022/05/01 2000","0","61","22","544","31","9","5","13","28","614"
"V003400","2022/05/01 2100","0","44","26","483","34","10","4","19","23","537"
"V003400","2022/05/01 2200","0","33","20","517","37","8","0","26","18","558"
"V003400","2022/05/01 2300","0","28","21","338","37","9","4","22","18","375"
"V003400","2022/05/02 0000","0","11","21","244","35","2","5","28","13","257"
"V003400","2022/05/02 0100","0","3","5","164","36","4","11","33","10","171"
"V003400","2022/05/02 0200","0","2","27","116","41","2","7","40","9","120"
"V003400","2022/05/02 0300","0","2","13","68","40","2","7","38","9","72"
"V003400","2022/05/02 0400","0","2","24","63","35","0","0","32","8","65"
"V003400","2022/05/02 0500","0","3","42","48","41","2","0","39","2","53"
"V003400","2022/05/02 0600","0","2","15","101","39","3","5","37","12","106"
"V003400","2022/05/02 0700","0","14","13","253","37","10","1","29","13","277"
"V003400","2022/05/02 0800","0","20","31","344","39","21","6","26","18","385"
"V003400","2022/05/02 0900","0","13","20","277","38","7","12","25","9","297"
"V003400","2022/05/02 1000","0","35","24","396","37","4","0","17","23","435"
"V003400","2022/05/02 1100","0","35","20","462","37","20","3","24","16","517"
"V003400","2022/05/02 1200","0","39","19","453","34","18","4","23","18","510"
"V003400","2022/05/02 1300","0","55","6","365","26","25","6","14","19","445"
"V003400","2022/05/02 1400","0","32","14","457","34","15","7","26","19","504"
"V003400","2022/05/02 1500","0","59","25","408","31","11","2","14","23","478"
"V003400","2022/05/02 1600","0","65","14","407","24","28","6","14","26","500"
"V003400","2022/05/02 1700","0","21","24","413","32","11","4","18","13","445"
"V003400","2022/05/02 1800","0","25","15","392","32","16","2","17","13","433"
"V003400","2022/05/02 1900","0","39","19","471","34","31","12","19","20","541"
"V003400","2022/05/02 2000","0","23","11","463","33","15","6","21","12","501"
"V003400","2022/05/02 2100","0","19","15","356","35","8","9","26","16","383"
"V003400","2022/05/02 2200","0","28","16","408","36","14","7","20","15","450"
"V003400","2022/05/02 2300","0","6","14","319","38","11","4","34","18","336"
"V003400","2022/05/03 0000","0","10","20","215","34","0","0","31","22","225"
"V003400","2022/05/03 0100","0","5","47","144","37","1","10","35","21","150"
"V003400","2022/05/03 0200","0","5","12","87","34","0","0","30","20","92"
"V003400","2022/05/03 0300","0","1","17","60","38","1","0","37","9","62"
"V003400","2022/05/03 0400","0","5","21","60","39","1","0","34","11","66"
"V003400","2022/05/03 0500","0","2","33","57","43","0","0","39","4","59"
"V003400","2022/05/03 0600","0","4","23","130","43","2","6","41","15","136"
"V003400","2022/05/03 0700","0","36","28","396","40","7","0","23","18","439"
"V003400","2022/05/03 0800","0","92","18","382","29","13","7","10","35","487"
"V003400","2022/05/03 0900","0","64","28","514","40","15","8","14","23","593"
"V003400","2022/05/03 1000","0","77","36","434","37","5","2","12","24","516"
"V003400","2022/05/03 1100","0","78","29","474","39","9","2","12","18","561"
"V003400","2022/05/03 1200","0","57","30","372","39","6","0","17","20","435"
"V003400","2022/05/03 1300","0","71","32","504","38","11","2","10","13","586"
"V003400","2022/05/03 1400","0","60","37","471","40","7","9","17","20","538"
"V003400","2022/05/03 1500","0","76","26","440","36","12","3","9","17","528"
"V003400","2022/05/03 1600","0","76","30","473","35","6","5","12","20","555"
"V003400","2022/05/03 1700","0","78","29","537","34","10","0","15","16","625"
"V003400","2022/05/03 1800","0","59","27","456","35","20","7","15","33","535"
"V003400","2022/05/03 1900","0","77","26","491","34","24","6","14","28","592"
"V003400","2022/05/03 2000","0","36","20","404","38","9","3","20","18","449"
"V003400","2022/05/03 2100","0","30","26","430","38","13","6","22","21","473"
"V003400","2022/05/03 2200","0","32","21","426","40","12","2","20","21","470"
"V003400","2022/05/03 2300","0","20","21","377","42","2","0","29","18","399"
"V003400","2022/05/04 0000","0","6","37","203","39","6","9","36","13","215"
"V003400","2022/05/04 0100","0","6","33","139","44","1","0","36","20","146"
"V003400","2022/05/04 0200","0","7","7","110","39","1","8","35","9","118"
"V003400","2022/05/04 0300","0","5","21","70","33","0","0","34","11","75"
"V003400","2022/05/04 0400","0","3","55","53","37","1","13","34","9","57"
"V003400","2022/05/04 0500","0","4","29","82","39","1","0","35","9","87"
"V003400","2022/05/04 0600","0","10","28","128","37","0","0","31","15","138"
"V003400","2022/05/04 0700","0","37","31","330","41","6","8","27","10","373"
"V003400","2022/05/04 0800","0","96","29","594","37","26","7","14","24","716"
"V003400","2022/05/04 0900","0","73","29","495","37","22","4","9","28","590"
