"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V003400","2022/12/01 0000","0","2","0","35","40","0","0","13","27","37"
"V003400","2022/12/01 0100","0","12","27","250","41","1","0","32","12","263"
"V003400","2022/12/01 0200","0","9","28","142","37","2","0","33","11","153"
"V003400","2022/12/01 0300","0","8","29","147","39","3","2","34","13","158"
"V003400","2022/12/01 0400","0","1","26","137","41","1","0","40","9","139"
"V003400","2022/12/01 0500","0","6","46","102","41","5","7","38","9","113"
"V003400","2022/12/01 0600","0","10","54","173","41","0","0","32","6","183"
"V003400","2022/12/01 0700","0","37","25","341","41","12","6","19","15","390"
"V003400","2022/12/01 0800","0","127","21","553","28","32","8","9","33","712"
"V003400","2022/12/01 0900","0","94","22","656","37","27","7","15","18","777"
"V003400","2022/12/01 1000","0","77","26","582","35","15","14","13","15","674"
"V003400","2022/12/01 1100","0","52","26","415","33","11","2","13","17","478"
"V003400","2022/12/01 1200","0","66","29","413","38","7","7","13","18","486"
"V003400","2022/12/01 1300","0","42","32","416","38","7","3","17","20","465"
"V003400","2022/12/01 1400","0","63","25","485","38","14","6","15","26","562"
"V003400","2022/12/01 1500","0","88","24","526","34","19","3","11","18","633"
"V003400","2022/12/01 1600","0","83","28","460","32","8","4","8","22","551"
"V003400","2022/12/01 1700","0","66","30","565","33","19","6","12","20","650"
"V003400","2022/12/01 1800","0","90","20","521","31","11","4","6","27","622"
"V003400","2022/12/01 1900","0","95","23","549","33","20","0","7","28","664"
"V003400","2022/12/01 2000","0","48","25","503","38","17","6","17","28","568"
"V003400","2022/12/01 2100","0","48","27","579","39","9","2","19","20","636"
"V003400","2022/12/01 2200","0","53","28","473","35","12","5","12","29","538"
"V003400","2022/12/01 2300","0","42","29","530","36","18","6","17","17","590"
"V003400","2022/12/02 0000","0","20","28","273","42","1","12","32","13","294"
"V003400","2022/12/02 0100","0","15","29","248","39","1","16","30","12","264"
"V003400","2022/12/02 0200","0","11","36","190","40","3","0","31","11","204"
"V003400","2022/12/02 0300","0","11","32","116","41","1","0","35","12","128"
"V003400","2022/12/02 0400","0","4","38","145","36","2","0","29","10","151"
"V003400","2022/12/02 0500","0","5","43","101","43","0","0","36","7","106"
"V003400","2022/12/02 0600","0","7","20","138","39","2","15","36","11","147"
"V003400","2022/12/02 0700","0","36","31","407","42","5","1","25","13","448"
"V003400","2022/12/02 0800","0","86","27","551","34","22","4","8","22","659"
"V003400","2022/12/02 0900","0","74","28","603","38","25","4","12","24","702"
"V003400","2022/12/02 1000","0","78","28","570","35","23","6","12","20","671"
"V003400","2022/12/02 1100","0","65","30","502","37","13","4","12","27","580"
"V003400","2022/12/02 1200","0","60","31","494","35","11","2","14","22","565"
"V003400","2022/12/02 1300","0","59","35","583","36","14","5","16","23","656"
"V003400","2022/12/02 1400","0","65","25","541","37","12","0","14","20","618"
"V003400","2022/12/02 1500","0","80","25","487","33","16","12","12","19","583"
"V003400","2022/12/02 1600","0","94","26","562","32","12","3","9","21","668"
"V003400","2022/12/02 1700","0","62","26","546","33","5","6","13","18","613"
"V003400","2022/12/02 1800","0","95","20","336","24","25","9","6","26","456"
"V003400","2022/12/02 1900","0","100","15","270","20","22","3","6","25","392"
"V003400","2022/12/02 2000","0","44","22","442","31","20","11","16","28","506"
"V003400","2022/12/02 2100","0","55","21","484","34","22","8","11","29","561"
"V003400","2022/12/02 2200","0","52","26","465","32","14","7","8","33","531"
"V003400","2022/12/02 2300","0","53","32","519","35","18","3","17","23","590"
"V003400","2022/12/03 0000","0","16","19","348","39","9","2","24","11","373"
"V003400","2022/12/03 0100","0","10","37","353","38","7","0","33","14","370"
"V003400","2022/12/03 0200","0","10","37","248","42","1","0","33","16","259"
"V003400","2022/12/03 0300","0","12","29","203","36","3","0","28","12","218"
"V003400","2022/12/03 0400","0","3","45","178","42","0","0","38","10","181"
"V003400","2022/12/03 0500","0","7","42","173","44","1","0","36","12","181"
"V003400","2022/12/03 0600","0","10","44","184","38","4","0","30","12","198"
"V003400","2022/12/03 0700","0","17","35","259","42","4","0","28","16","280"
"V003400","2022/12/03 0800","0","36","23","447","38","12","1","19","16","495"
"V003400","2022/12/03 0900","0","46","28","464","36","10","5","16","28","520"
"V003400","2022/12/03 1000","0","44","20","533","34","15","1","17","22","592"
"V003400","2022/12/03 1100","0","49","11","305","22","4","5","10","20","358"
"V003400","2022/12/03 1200","0","58","19","405","26","13","0","9","21","476"
"V003400","2022/12/03 1300","0","65","27","571","35","14","2","17","20","650"
"V003400","2022/12/03 1400","0","46","26","552","34","13","3","15","30","611"
"V003400","2022/12/03 1500","0","62","25","507","31","9","1","15","28","578"
"V003400","2022/12/03 1600","0","80","16","423","24","16","1","12","21","519"
"V003400","2022/12/03 1700","0","103","18","528","26","16","3","12","20","647"
"V003400","2022/12/03 1800","0","96","25","575","29","24","4","8","21","695"
"V003400","2022/12/03 1900","0","66","23","586","30","18","9","16","28","670"
"V003400","2022/12/03 2000","0","73","25","561","33","24","4","13","23","658"
"V003400","2022/12/03 2100","0","59","21","576","32","13","7","12","26","648"
"V003400","2022/12/03 2200","0","73","18","553","29","15","6","9","29","641"
"V003400","2022/12/03 2300","0","49","25","420","35","8","9","19","33","477"
"V003400","2022/12/04 0000","0","30","26","454","36","9","4","22","19","493"
"V003400","2022/12/04 0100","0","11","13","349","38","3","0","31","19","363"
"V003400","2022/12/04 0200","0","5","19","252","39","4","0","34","11","261"
"V003400","2022/12/04 0300","0","10","24","206","41","5","1","33","11","221"
"V003400","2022/12/04 0400","0","10","32","161","39","2","0","33","15","173"
"V003400","2022/12/04 0500","0","3","42","171","45","1","0","43","8","175"
"V003400","2022/12/04 0600","0","5","34","173","40","1","0","37","9","179"
"V003400","2022/12/04 0700","0","15","25","232","45","1","0","34","15","248"
"V003400","2022/12/04 0800","0","32","24","296","41","1","0","20","24","329"
"V003400","2022/12/04 0900","0","34","28","385","38","6","3","21","16","425"
"V003400","2022/12/04 1000","0","45","22","640","38","7","0","23","23","692"
"V003400","2022/12/04 1100","0","41","23","544","36","9","7","20","15","594"
"V003400","2022/12/04 1200","0","41","31","596","37","15","11","21","17","652"
"V003400","2022/12/04 1300","0","38","34","542","39","5","1","24","15","585"
"V003400","2022/12/04 1400","0","52","26","621","33","10","0","18","21","683"
"V003400","2022/12/04 1500","0","67","20","467","28","9","4","9","18","543"
"V003400","2022/12/04 1600","0","72","13","285","21","21","2","7","23","378"
"V003400","2022/12/04 1700","0","38","20","290","29","3","0","14","22","331"
"V003400","2022/12/04 1800","0","68","11","320","21","28","7","4","25","416"
"V003400","2022/12/04 1900","0","89","17","578","33","12","5","9","23","679"
"V003400","2022/12/04 2000","0","67","23","556","31","18","2","10","31","641"
"V003400","2022/12/04 2100","0","60","26","631","33","14","9","13","21","705"
"V003400","2022/12/04 2200","0","76","21","543","30","11","2","14","22","630"
"V003400","2022/12/04 2300","0","33","19","491","37","12","4","22","18","536"
"V003400","2022/12/05 0000","0","13","30","351","38","5","4","31","16","369"
"V003400","2022/12/05 0100","0","10","41","234","41","0","0","32","11","244"
"V003400","2022/12/05 0200","0","7","46","153","42","1","0","36","20","161"
"V003400","2022/12/05 0300","0","4","36","113","45","0","0","41","13","117"
"V003400","2022/12/05 0400","0","5","35","94","41","0","0","36","6","99"
"V003400","2022/12/05 0500","0","3","49","121","39","2","0","33","10","126"
"V003400","2022/12/05 0600","0","13","21","169","42","1","0","36","9","183"
"V003400","2022/12/05 0700","0","41","33","424","43","3","0","24","16","468"
"V003400","2022/12/05 0800","0","122","11","316","19","34","7","3","21","472"
"V003400","2022/12/05 0900","0","86","22","660","34","19","7","10","25","765"
"V003400","2022/12/05 1000","0","57","24","499","39","10","4","15","18","566"
"V003400","2022/12/05 1100","0","72","30","590","39","10","6","14","16","672"
"V003400","2022/12/05 1200","0","66","30","497","38","12","5","13","15","575"
"V003400","2022/12/05 1300","0","44","30","507","38","10","6","20","21","561"
"V003400","2022/12/05 1400","0","77","24","605","35","22","6","13","22","704"
"V003400","2022/12/05 1500","0","74","28","553","37","8","0","14","23","635"
"V003400","2022/12/05 1600","0","59","26","585","35","11","8","18","24","655"
"V003400","2022/12/05 1700","0","60","27","586","36","11","0","13","20","657"
"V003400","2022/12/05 1800","0","116","22","654","31","25","4","11","17","795"
"V003400","2022/12/05 1900","0","89","22","619","34","19","6","13","25","727"
"V003400","2022/12/05 2000","0","58","32","632","37","15","5","17","20","705"
"V003400","2022/12/05 2100","0","38","27","467","36","8","0","21","19","513"
"V003400","2022/12/05 2200","0","39","19","420","36","11","2","23","32","470"
"V003400","2022/12/05 2300","0","29","23","429","41","9","3","27","28","467"
"V003400","2022/12/06 0000","0","15","33","328","46","4","2","34","14","347"
"V003400","2022/12/06 0100","0","11","34","193","42","1","13","37","23","205"
"V003400","2022/12/06 0200","0","7","24","161","39","0","0","38","16","168"
"V003400","2022/12/06 0300","0","10","28","107","41","1","0","34","15","118"
