"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V040600","2022/12/01 0000","0","0","0","12","63","0","0","63","1","12"
"V040600","2022/12/01 0100","0","2","55","179","65","0","0","65","1","181"
"V040600","2022/12/01 0200","0","3","52","154","65","0","0","65","1","157"
"V040600","2022/12/01 0300","0","5","63","115","65","0","0","65","1","120"
"V040600","2022/12/01 0400","0","0","0","117","64","0","0","64","1","117"
"V040600","2022/12/01 0500","0","4","67","133","62","0","0","63","1","137"
"V040600","2022/12/01 0600","0","6","58","177","63","0","0","63","1","183"
"V040600","2022/12/01 0700","0","56","54","539","58","0","0","57","2","595"
"V040600","2022/12/01 0800","0","148","45","894","51","0","0","50","8","1042"
"V040600","2022/12/01 0900","0","129","48","841","52","0","0","52","8","970"
"V040600","2022/12/01 1000","0","49","57","719","59","0","0","59","3","768"
"V040600","2022/12/01 1100","0","49","56","627","60","0","0","59","3","676"
"V040600","2022/12/01 1200","0","52","58","634","60","0","0","60","2","686"
"V040600","2022/12/01 1300","0","48","57","662","60","0","0","59","2","710"
"V040600","2022/12/01 1400","0","58","54","806","59","0","0","58","4","864"
"V040600","2022/12/01 1500","0","48","58","737","60","0","0","60","3","785"
"V040600","2022/12/01 1600","0","67","55","841","58","0","0","58","4","908"
"V040600","2022/12/01 1700","0","92","48","722","53","0","0","53","7","814"
"V040600","2022/12/01 1800","0","104","48","765","53","0","0","52","5","869"
"V040600","2022/12/01 1900","0","90","48","609","52","0","0","51","5","699"
"V040600","2022/12/01 2000","0","45","58","590","61","0","0","61","2","635"
"V040600","2022/12/01 2100","0","34","57","528","62","0","0","61","2","562"
"V040600","2022/12/01 2200","0","57","51","519","57","0","0","56","3","576"
"V040600","2022/12/01 2300","0","28","55","365","60","0","0","60","1","393"
"V040600","2022/12/02 0000","0","7","58","267","63","0","0","63","1","274"
"V040600","2022/12/02 0100","0","1","55","163","66","0","0","66","1","164"
"V040600","2022/12/02 0200","0","4","64","154","65","0","0","65","1","158"
"V040600","2022/12/02 0300","0","4","48","127","67","0","0","66","1","131"
"V040600","2022/12/02 0400","0","0","0","110","67","0","0","67","1","110"
"V040600","2022/12/02 0500","0","1","35","67","65","0","0","65","1","68"
"V040600","2022/12/02 0600","0","10","59","185","63","0","0","63","1","195"
"V040600","2022/12/02 0700","0","72","52","591","57","0","0","57","3","663"
"V040600","2022/12/02 0800","0","110","47","638","52","0","0","51","11","748"
"V040600","2022/12/02 0900","0","119","28","358","40","0","0","37","22","477"
"V040600","2022/12/02 1000","0","141","34","955","49","0","0","47","9","1096"
"V040600","2022/12/02 1100","0","48","57","722","60","0","0","60","3","770"
"V040600","2022/12/02 1200","0","68","55","807","59","0","0","58","4","875"
"V040600","2022/12/02 1300","0","76","53","783","59","0","0","58","3","859"
"V040600","2022/12/02 1400","0","51","58","781","61","0","0","60","3","832"
"V040600","2022/12/02 1500","0","54","55","907","59","0","0","59","3","961"
"V040600","2022/12/02 1600","0","80","54","891","59","0","0","58","4","971"
"V040600","2022/12/02 1700","0","109","53","795","56","0","0","56","5","904"
"V040600","2022/12/02 1800","0","88","52","736","54","0","0","54","5","824"
"V040600","2022/12/02 1900","0","99","48","757","52","0","0","52","6","856"
"V040600","2022/12/02 2000","0","55","54","801","58","0","0","58","3","856"
"V040600","2022/12/02 2100","0","38","57","710","60","0","0","59","2","748"
"V040600","2022/12/02 2200","0","61","51","665","57","0","0","56","3","726"
"V040600","2022/12/02 2300","0","46","54","553","60","0","0","59","2","599"
