"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V058700","2022/04/01 0000","0","0","0","2","5","0","0","5","8","2"
"V058700","2022/04/01 0100","0","1","18","6","15","0","0","13","8","7"
"V058700","2022/04/01 0200","0","3","17","2","6","8","45","0","6","13"
"V058700","2022/04/01 0300","0","1","0","6","11","4","25","8","5","11"
"V058700","2022/04/01 0400","0","0","0","3","6","0","0","6","23","3"
"V058700","2022/04/01 0500","0","5","23","2","7","2","8","1","6","9"
"V058700","2022/04/01 0600","0","2","8","7","31","6","23","19","9","15"
"V058700","2022/04/01 0700","0","3","15","41","19","10","19","19","12","54"
"V058700","2022/04/01 0800","0","9","25","198","30","65","29","30","48","272"
"V058700","2022/04/01 0900","0","10","42","223","34","74","27","34","53","307"
"V058700","2022/04/01 1000","0","20","23","149","28","58","29","29","24","227"
"V058700","2022/04/01 1100","0","8","17","105","23","38","29","23","23","151"
"V058700","2022/04/01 1200","0","15","18","120","29","49","26","29","23","184"
"V058700","2022/04/01 1300","0","17","8","112","27","44","26","27","18","173"
"V058700","2022/04/01 1400","0","12","24","104","26","34","23","29","24","150"
"V058700","2022/04/01 1500","0","7","18","134","26","41","28","26","24","182"
"V058700","2022/04/01 1600","0","15","21","140","29","55","26","29","24","210"
"V058700","2022/04/01 1700","0","20","19","179","30","55","26","29","55","254"
"V058700","2022/04/01 1800","0","5","40","188","31","78","23","31","53","271"
"V058700","2022/04/01 1900","0","6","16","170","32","68","26","33","52","244"
"V058700","2022/04/01 2000","0","1","7","108","27","26","25","27","40","135"
"V058700","2022/04/01 2100","0","2","14","81","30","23","24","31","18","106"
"V058700","2022/04/01 2200","0","4","11","81","25","15","23","23","20","100"
"V058700","2022/04/01 2300","0","0","0","44","25","13","24","24","11","57"
"V058700","2022/04/02 0000","0","1","5","15","16","6","32","15","11","22"
"V058700","2022/04/02 0100","0","0","0","6","36","2","5","27","3","8"
"V058700","2022/04/02 0200","0","3","8","6","19","3","22","12","7","12"
"V058700","2022/04/02 0300","0","0","0","10","14","1","43","12","13","11"
"V058700","2022/04/02 0400","0","4","25","6","22","1","13","14","12","11"
"V058700","2022/04/02 0500","0","3","21","5","13","2","19","7","2","10"
"V058700","2022/04/02 0600","0","2","14","4","19","0","0","12","9","6"
"V058700","2022/04/02 0700","0","3","23","18","18","3","16","13","10","24"
"V058700","2022/04/02 0800","0","6","10","56","27","19","25","24","51","81"
"V058700","2022/04/02 0900","0","7","36","78","23","10","24","25","47","95"
"V058700","2022/04/02 1000","0","5","23","80","24","21","27","24","22","106"
"V058700","2022/04/02 1100","0","8","20","109","29","21","23","27","22","138"
"V058700","2022/04/02 1200","0","11","28","122","29","38","25","29","44","171"
"V058700","2022/04/02 1300","0","5","33","121","25","23","20","24","38","149"
"V058700","2022/04/02 1400","0","10","2","107","26","9","14","25","28","126"
"V058700","2022/04/02 1500","0","6","28","105","23","9","16","24","32","120"
"V058700","2022/04/02 1600","0","11","10","124","30","7","10","28","35","142"
"V058700","2022/04/02 1700","0","4","36","130","25","11","21","26","34","145"
"V058700","2022/04/02 1800","0","23","27","130","27","16","22","28","34","169"
"V058700","2022/04/02 1900","0","4","21","103","24","9","19","24","35","116"
"V058700","2022/04/02 2000","0","7","8","59","25","14","23","25","38","80"
"V058700","2022/04/02 2100","0","7","10","54","27","8","24","25","13","69"
"V058700","2022/04/02 2200","0","6","7","48","26","7","19","23","31","61"
"V058700","2022/04/02 2300","0","4","10","31","22","3","20","20","11","38"
"V058700","2022/04/03 0000","0","2","3","18","21","1","0","19","9","21"
"V058700","2022/04/03 0100","0","3","12","1","0","1","30","0","1","5"
"V058700","2022/04/03 0200","0","2","23","10","21","1","0","16","8","13"
"V058700","2022/04/03 0300","0","2","5","6","21","0","0","16","2","8"
"V058700","2022/04/03 0400","0","0","0","2","13","0","0","13","2","2"
"V058700","2022/04/03 0500","0","1","0","5","16","0","0","14","7","6"
"V058700","2022/04/03 0600","0","1","0","7","14","0","0","12","3","8"
"V058700","2022/04/03 0700","0","0","0","10","20","6","17","12","11","16"
"V058700","2022/04/03 0800","0","4","26","16","18","12","17","13","34","32"
"V058700","2022/04/03 0900","0","3","14","46","26","13","17","25","24","62"
"V058700","2022/04/03 1000","0","3","8","57","27","22","21","25","14","82"
"V058700","2022/04/03 1100","0","4","31","77","24","20","24","25","16","101"
"V058700","2022/04/03 1200","0","0","0","108","33","25","27","31","28","133"
"V058700","2022/04/03 1300","0","1","3","108","25","12","23","24","36","121"
"V058700","2022/04/03 1400","0","0","0","96","27","16","27","28","46","112"
"V058700","2022/04/03 1500","0","2","4","95","27","18","27","26","50","115"
"V058700","2022/04/03 1600","0","3","2","94","24","24","30","25","59","121"
"V058700","2022/04/03 1700","0","3","25","128","27","17","28","28","44","148"
"V058700","2022/04/03 1800","0","2","33","115","27","30","26","27","50","147"
"V058700","2022/04/03 1900","0","4","18","101","24","21","21","26","37","126"
"V058700","2022/04/03 2000","0","2","11","74","27","19","26","24","37","95"
"V058700","2022/04/03 2100","0","4","18","61","23","14","20","23","12","79"
"V058700","2022/04/03 2200","0","3","7","73","24","6","24","23","13","82"
"V058700","2022/04/03 2300","0","0","0","25","24","3","19","23","9","28"
"V058700","2022/04/04 0000","0","1","31","11","21","4","6","15","7","16"
"V058700","2022/04/04 0100","0","0","0","15","23","1","19","22","12","16"
"V058700","2022/04/04 0200","0","3","10","2","27","1","30","8","7","6"
"V058700","2022/04/04 0300","0","1","30","5","17","4","37","8","3","10"
"V058700","2022/04/04 0400","0","1","27","5","11","1","18","8","10","7"
"V058700","2022/04/04 0500","0","1","36","3","15","1","0","9","6","5"
"V058700","2022/04/04 0600","0","2","16","7","15","1","0","10","8","10"
"V058700","2022/04/04 0700","0","1","0","14","17","7","13","12","9","22"
"V058700","2022/04/04 0800","0","5","24","41","25","28","24","16","37","74"
"V058700","2022/04/04 0900","0","9","17","59","19","13","28","18","38","81"
"V058700","2022/04/04 1000","0","10","21","72","25","39","25","23","17","121"
"V058700","2022/04/04 1100","0","6","19","76","28","45","23","27","16","127"
"V058700","2022/04/04 1200","0","2","43","101","28","38","25","28","21","141"
"V058700","2022/04/04 1300","0","6","22","90","29","33","30","31","24","129"
"V058700","2022/04/04 1400","0","5","27","88","23","35","30","26","25","128"
"V058700","2022/04/04 1500","0","6","34","94","26","33","26","27","17","133"
"V058700","2022/04/04 1600","0","4","5","110","29","38","32","31","20","152"
"V058700","2022/04/04 1700","0","1","28","105","24","25","20","25","42","131"
"V058700","2022/04/04 1800","0","2","8","127","31","35","23","32","44","164"
"V058700","2022/04/04 1900","0","0","0","91","29","26","25","29","39","117"
"V058700","2022/04/04 2000","0","0","0","77","29","25","29","30","29","102"
"V058700","2022/04/04 2100","0","1","9","60","21","21","26","23","18","82"
"V058700","2022/04/04 2200","0","1","18","57","27","12","21","24","11","70"
"V058700","2022/04/04 2300","0","0","0","36","22","13","28","23","17","49"
"V058700","2022/04/05 0000","0","1","29","19","21","8","25","17","7","28"
"V058700","2022/04/05 0100","0","0","0","17","22","1","16","21","9","18"
"V058700","2022/04/05 0200","0","3","28","8","31","6","22","16","20","17"
"V058700","2022/04/05 0300","0","0","0","9","23","1","28","21","13","10"
"V058700","2022/04/05 0400","0","1","28","1","15","1","25","4","3","3"
"V058700","2022/04/05 0500","0","1","52","4","10","1","31","6","4","6"
"V058700","2022/04/05 0600","0","2","21","13","20","2","7","18","5","17"
"V058700","2022/04/05 0700","0","0","0","16","27","9","18","21","9","25"
"V058700","2022/04/05 0800","0","3","22","40","21","32","28","21","42","75"
"V058700","2022/04/05 0900","0","0","0","55","20","18","26","20","47","73"
"V058700","2022/04/05 1000","0","9","25","73","27","29","21","25","15","111"
"V058700","2022/04/05 1100","0","7","31","78","27","28","22","27","18","113"
"V058700","2022/04/05 1200","0","3","28","64","28","34","24","28","16","101"
"V058700","2022/04/05 1300","0","5","19","77","27","24","25","26","21","106"
"V058700","2022/04/05 1400","0","2","35","86","26","16","24","26","21","104"
"V058700","2022/04/05 1500","0","2","0","105","27","27","30","29","20","134"
"V058700","2022/04/05 1600","0","3","0","101","30","31","30","29","16","135"
"V058700","2022/04/05 1700","0","2","15","108","31","23","23","31","40","133"
"V058700","2022/04/05 1800","0","1","8","111","29","30","22","30","49","142"
"V058700","2022/04/05 1900","0","2","4","83","30","29","26","30","38","114"
"V058700","2022/04/05 2000","0","2","9","77","23","18","27","23","28","97"
"V058700","2022/04/05 2100","0","1","17","70","29","20","22","26","12","91"
"V058700","2022/04/05 2200","0","1","4","40","23","12","14","21","9","53"
"V058700","2022/04/05 2300","0","1","12","26","26","3","17","24","6","30"
"V058700","2022/04/06 0000","0","3","16","21","22","8","28","18","11","32"
"V058700","2022/04/06 0100","0","0","0","3","26","10","36","8","4","13"
"V058700","2022/04/06 0200","0","0","0","2","19","2","10","13","27","4"
"V058700","2022/04/06 0300","0","0","0","1","36","2","26","12","1","3"
"V058700","2022/04/06 0400","0","0","0","2","40","2","45","26","3","4"
"V058700","2022/04/06 0500","0","0","0","0","0","1","15","0","4","1"
"V058700","2022/04/06 0600","0","2","12","7","25","2","13","18","7","11"
"V058700","2022/04/06 0700","0","1","6","46","21","12","24","22","12","59"
"V058700","2022/04/06 0800","0","5","7","183","28","70","26","30","52","258"
"V058700","2022/04/06 0900","0","13","32","215","32","64","23","32","48","292"
"V058700","2022/04/06 1000","0","13","15","100","27","62","26","28","20","175"
"V058700","2022/04/06 1100","0","16","16","109","28","41","27","28","24","166"
"V058700","2022/04/06 1200","0","12","15","119","27","46","31","26","32","177"
"V058700","2022/04/06 1300","0","14","31","108","26","39","26","25","25","161"
"V058700","2022/04/06 1400","0","17","22","123","25","35","24","26","24","175"
"V058700","2022/04/06 1500","0","12","12","105","23","34","24","24","21","151"
"V058700","2022/04/06 1600","0","12","38","120","26","29","26","26","24","161"
"V058700","2022/04/06 1700","0","7","19","169","29","39","28","29","42","215"
"V058700","2022/04/06 1800","0","6","13","169","33","71","23","34","54","246"
"V058700","2022/04/06 1900","0","3","44","139","30","88","25","30","51","230"
"V058700","2022/04/06 2000","0","3","32","88","29","40","24","28","41","131"
"V058700","2022/04/06 2100","0","4","11","71","25","31","24","24","16","106"
"V058700","2022/04/06 2200","0","1","5","53","31","19","28","29","15","73"
"V058700","2022/04/06 2300","0","0","0","33","21","9","34","18","12","42"
"V058700","2022/04/07 0000","0","3","11","13","18","7","18","12","9","23"
"V058700","2022/04/07 0100","0","0","0","5","28","6","16","12","14","11"
"V058700","2022/04/07 0200","0","1","23","6","27","0","0","23","22","7"
"V058700","2022/04/07 0300","0","0","0","2","30","0","0","30","6","2"
"V058700","2022/04/07 0400","0","1","0","4","19","1","17","12","4","6"
"V058700","2022/04/07 0500","0","0","0","6","10","1","0","9","2","7"
"V058700","2022/04/07 0600","0","3","7","5","13","0","0","9","10","8"
"V058700","2022/04/07 0700","0","3","42","40","15","14","15","12","12","57"
"V058700","2022/04/07 0800","0","4","24","168","31","57","26","31","53","229"
"V058700","2022/04/07 0900","0","11","14","222","33","81","28","34","59","314"
"V058700","2022/04/07 1000","0","11","12","115","25","60","27","25","24","186"
"V058700","2022/04/07 1100","0","17","18","106","27","39","26","26","23","162"
"V058700","2022/04/07 1200","0","10","18","95","27","35","31","25","22","140"
"V058700","2022/04/07 1300","0","11","19","79","28","28","22","27","16","118"
"V058700","2022/04/07 1400","0","8","8","115","26","26","27","25","21","149"
"V058700","2022/04/07 1500","0","3","25","104","27","27","29","27","18","134"
"V058700","2022/04/07 1600","0","13","29","128","26","38","25","27","24","179"
