"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V040600","2022/05/01 0000","0","0","0","18","69","0","0","69","1","18"
"V040600","2022/05/01 0100","0","0","0","195","66","0","0","66","1","195"
"V040600","2022/05/01 0200","0","2","66","152","67","0","0","67","1","154"
"V040600","2022/05/01 0300","0","4","61","148","66","0","0","66","1","152"
"V040600","2022/05/01 0400","0","1","64","125","67","0","0","67","1","126"
"V040600","2022/05/01 0500","0","0","0","121","65","0","0","65","1","121"
"V040600","2022/05/01 0600","0","6","61","174","64","0","0","63","1","180"
"V040600","2022/05/01 0700","0","194","22","491","33","0","0","30","21","685"
"V040600","2022/05/01 0800","0","33","52","351","61","0","0","60","1","384"
"V040600","2022/05/01 0900","0","98","33","376","49","0","0","46","13","474"
"V040600","2022/05/01 1000","0","107","32","485","51","0","0","47","13","592"
"V040600","2022/05/01 1100","0","164","26","531","39","0","0","36","25","695"
"V040600","2022/05/01 1200","0","185","30","605","38","0","0","37","24","790"
"V040600","2022/05/01 1300","0","80","20","192","30","0","0","27","35","272"
"V040600","2022/05/01 1400","0","164","26","502","38","0","0","34","27","666"
"V040600","2022/05/01 1500","0","150","23","435","35","0","0","32","30","585"
"V040600","2022/05/01 1600","0","153","25","458","38","0","0","34","30","611"
"V040600","2022/05/01 1700","0","157","28","451","35","0","0","33","25","608"
"V040600","2022/05/01 1800","0","169","28","667","44","0","0","40","15","836"
"V040600","2022/05/01 1900","0","139","42","744","48","0","0","47","7","883"
"V040600","2022/05/01 2000","0","148","18","282","31","0","0","26","34","430"
"V040600","2022/05/01 2100","0","207","16","346","29","0","0","24","36","553"
"V040600","2022/05/01 2200","0","213","19","463","31","0","0","27","33","676"
"V040600","2022/05/01 2300","0","77","30","410","50","0","0","47","7","487"
"V040600","2022/05/02 0000","0","14","58","294","64","0","0","63","1","308"
"V040600","2022/05/02 0100","0","120","21","346","38","0","0","33","15","466"
"V040600","2022/05/02 0200","0","2","63","149","65","0","0","65","1","151"
"V040600","2022/05/02 0300","0","0","0","93","67","0","0","67","1","93"
"V040600","2022/05/02 0400","0","1","64","104","66","0","0","66","1","105"
"V040600","2022/05/02 0500","0","0","0","99","64","0","0","64","1","99"
"V040600","2022/05/02 0600","0","9","60","151","64","0","0","64","1","160"
"V040600","2022/05/02 0700","0","49","53","395","60","0","0","59","2","444"
"V040600","2022/05/02 0800","0","64","52","581","58","0","0","57","3","645"
"V040600","2022/05/02 0900","0","76","51","588","58","0","0","57","4","664"
"V040600","2022/05/02 1000","0","40","53","647","59","0","0","59","2","687"
"V040600","2022/05/02 1100","0","52","56","753","58","0","0","58","3","805"
"V040600","2022/05/02 1200","0","64","55","835","59","0","0","59","3","899"
"V040600","2022/05/02 1300","0","64","55","792","56","0","0","56","3","856"
"V040600","2022/05/02 1400","0","49","55","759","59","0","0","59","3","808"
"V040600","2022/05/02 1500","0","71","50","901","56","0","0","55","5","972"
"V040600","2022/05/02 1600","0","40","53","853","58","0","0","58","3","893"
"V040600","2022/05/02 1700","0","141","41","737","49","0","0","48","9","878"
"V040600","2022/05/02 1800","0","174","32","557","43","0","0","40","21","731"
"V040600","2022/05/02 1900","0","132","46","722","51","0","0","49","6","854"
"V040600","2022/05/02 2000","0","45","59","639","59","0","0","59","2","684"
"V040600","2022/05/02 2100","0","36","54","647","58","0","0","58","3","683"
"V040600","2022/05/02 2200","0","55","51","495","57","0","0","56","2","550"
"V040600","2022/05/02 2300","0","25","51","329","58","0","0","58","1","354"
"V040600","2022/05/03 0000","0","4","62","238","64","0","0","64","1","242"
"V040600","2022/05/03 0100","0","2","63","176","66","0","0","65","1","178"
"V040600","2022/05/03 0200","0","1","47","122","67","0","0","67","1","123"
"V040600","2022/05/03 0300","0","2","44","114","66","0","0","65","1","116"
"V040600","2022/05/03 0400","0","1","55","91","66","0","0","66","1","92"
"V040600","2022/05/03 0500","0","0","0","104","65","0","0","65","1","104"
"V040600","2022/05/03 0600","0","2","68","178","63","0","0","63","1","180"
"V040600","2022/05/03 0700","0","58","53","543","59","0","0","59","3","601"
"V040600","2022/05/03 0800","0","91","48","812","54","0","0","54","6","903"
"V040600","2022/05/03 0900","0","67","54","546","58","0","0","57","3","613"
"V040600","2022/05/03 1000","0","38","58","550","61","0","0","61","2","588"
"V040600","2022/05/03 1100","0","51","59","524","62","0","0","61","2","575"
"V040600","2022/05/03 1200","0","45","57","609","60","0","0","59","2","654"
"V040600","2022/05/03 1300","0","36","57","514","62","0","0","61","2","550"
"V040600","2022/05/03 1400","0","37","59","466","61","0","0","61","1","503"
"V040600","2022/05/03 1500","0","30","59","567","60","0","0","60","2","597"
"V040600","2022/05/03 1600","0","38","57","608","61","0","0","61","2","646"
"V040600","2022/05/03 1700","0","67","52","509","57","0","0","56","3","576"
"V040600","2022/05/03 1800","0","75","50","545","56","0","0","55","5","620"
"V040600","2022/05/03 1900","0","59","52","469","57","0","0","56","2","528"
"V040600","2022/05/03 2000","0","30","59","350","63","0","0","63","1","380"
"V040600","2022/05/03 2100","0","24","59","347","63","0","0","63","1","371"
"V040600","2022/05/03 2200","0","28","51","311","61","0","0","61","1","339"
"V040600","2022/05/03 2300","0","18","58","243","62","0","0","62","1","261"
"V040600","2022/05/04 0000","0","7","59","160","63","0","0","63","1","167"
"V040600","2022/05/04 0100","0","0","0","123","66","0","0","66","1","123"
"V040600","2022/05/04 0200","0","3","43","67","67","0","0","66","1","70"
"V040600","2022/05/04 0300","0","1","46","80","64","0","0","64","1","81"
"V040600","2022/05/04 0400","0","1","71","90","67","0","0","67","1","91"
"V040600","2022/05/04 0500","0","1","29","76","65","0","0","64","1","77"
"V040600","2022/05/04 0600","0","8","60","131","65","0","0","65","1","139"
"V040600","2022/05/04 0700","0","53","54","383","60","0","0","60","1","436"
"V040600","2022/05/04 0800","0","66","51","571","56","0","0","55","4","637"
"V040600","2022/05/04 0900","0","54","53","621","59","0","0","58","2","675"
"V040600","2022/05/04 1000","0","40","60","531","63","0","0","63","2","571"
"V040600","2022/05/04 1100","0","37","60","515","63","0","0","62","1","552"
"V040600","2022/05/04 1200","0","39","59","417","61","0","0","61","1","456"
"V040600","2022/05/04 1300","0","41","59","512","62","0","0","61","1","553"
"V040600","2022/05/04 1400","0","26","59","515","62","0","0","62","1","541"
"V040600","2022/05/04 1500","0","36","59","469","61","0","0","62","2","505"
"V040600","2022/05/04 1600","0","32","57","473","61","0","0","61","1","505"
"V040600","2022/05/04 1700","0","64","52","526","57","0","0","57","4","590"
"V040600","2022/05/04 1800","0","93","50","533","56","0","0","55","4","626"
"V040600","2022/05/04 1900","0","66","50","498","56","0","0","54","3","564"
"V040600","2022/05/04 2000","0","28","59","366","63","0","0","62","1","394"
"V040600","2022/05/04 2100","0","32","57","333","62","0","0","61","1","365"
"V040600","2022/05/04 2200","0","29","55","339","60","0","0","59","1","368"
"V040600","2022/05/04 2300","0","16","50","237","62","0","0","61","1","253"
"V040600","2022/05/05 0000","0","4","60","158","63","0","0","63","1","162"
"V040600","2022/05/05 0100","0","0","0","104","67","0","0","67","1","104"
"V040600","2022/05/05 0200","0","3","45","81","65","0","0","64","1","84"
"V040600","2022/05/05 0300","0","0","0","91","65","0","0","65","1","91"
"V040600","2022/05/05 0400","0","1","62","79","67","0","0","67","1","80"
"V040600","2022/05/05 0500","0","2","65","61","68","0","0","68","1","63"
"V040600","2022/05/05 0600","0","4","62","129","66","0","0","65","1","133"
"V040600","2022/05/05 0700","0","59","52","406","60","0","0","59","2","465"
"V040600","2022/05/05 0800","0","123","30","478","53","0","0","48","19","601"
"V040600","2022/05/05 0900","0","71","42","489","57","0","0","55","7","560"
"V040600","2022/05/05 1000","0","34","58","567","62","0","0","62","1","601"
"V040600","2022/05/05 1100","0","242","24","722","37","0","0","33","22","964"
"V040600","2022/05/05 1200","0","248","24","676","32","0","0","31","24","924"
"V040600","2022/05/05 1300","0","307","27","956","34","0","0","33","23","1263"
"V040600","2022/05/05 1400","0","197","22","579","36","0","0","33","22","776"
"V040600","2022/05/05 1500","0","134","29","539","48","0","0","44","12","673"
"V040600","2022/05/05 1600","0","252","28","870","38","0","0","36","19","1122"
"V040600","2022/05/05 1700","0","70","51","624","58","0","0","57","3","694"
"V040600","2022/05/05 1800","0","62","51","574","57","0","0","56","3","636"
"V040600","2022/05/05 1900","0","111","29","469","49","0","0","45","15","580"
"V040600","2022/05/05 2000","0","312","23","708","31","0","0","29","26","1020"
"V040600","2022/05/05 2100","0","205","20","520","36","0","0","31","21","725"
"V040600","2022/05/05 2200","0","34","54","385","61","0","0","60","1","419"
"V040600","2022/05/05 2300","0","14","59","250","63","0","0","63","1","264"
"V040600","2022/05/06 0000","0","5","59","142","64","0","0","64","1","147"
"V040600","2022/05/06 0100","0","1","58","108","68","0","0","68","1","109"
"V040600","2022/05/06 0200","0","2","54","98","67","0","0","67","1","100"
"V040600","2022/05/06 0300","0","1","50","106","65","0","0","65","1","107"
"V040600","2022/05/06 0400","0","2","47","78","66","0","0","65","1","80"
"V040600","2022/05/06 0500","0","3","48","92","66","0","0","66","1","95"
"V040600","2022/05/06 0600","0","9","61","151","66","0","0","65","1","160"
"V040600","2022/05/06 0700","0","41","57","403","60","0","0","60","1","444"
"V040600","2022/05/06 0800","0","75","51","717","58","0","0","57","4","792"
"V040600","2022/05/06 0900","0","50","53","563","58","0","0","57","3","613"
"V040600","2022/05/06 1000","0","41","59","477","62","0","0","62","1","518"
"V040600","2022/05/06 1100","0","45","59","556","62","0","0","62","2","601"
"V040600","2022/05/06 1200","0","33","58","517","60","0","0","60","2","550"
"V040600","2022/05/06 1300","0","32","60","555","63","0","0","63","1","587"
"V040600","2022/05/06 1400","0","32","61","533","63","0","0","63","2","565"
"V040600","2022/05/06 1500","0","36","58","628","61","0","0","61","2","664"
"V040600","2022/05/06 1600","0","45","57","667","61","0","0","61","2","712"
"V040600","2022/05/06 1700","0","85","47","641","55","0","0","54","5","726"
"V040600","2022/05/06 1800","0","94","50","600","54","0","0","53","5","694"
"V040600","2022/05/06 1900","0","229","30","863","41","0","0","39","16","1092"
"V040600","2022/05/06 2000","0","278","28","842","36","0","0","33","22","1120"
"V040600","2022/05/06 2100","0","137","30","669","45","0","0","42","10","806"
"V040600","2022/05/06 2200","0","48","53","510","60","0","0","59","2","558"
"V040600","2022/05/06 2300","0","31","55","340","61","0","0","61","1","371"
"V040600","2022/05/07 0000","0","9","52","253","63","0","0","63","1","262"
"V040600","2022/05/07 0100","0","0","0","173","66","0","0","66","1","173"
"V040600","2022/05/07 0200","0","0","0","113","67","0","0","67","1","113"
"V040600","2022/05/07 0300","0","3","49","128","64","0","0","64","1","131"
"V040600","2022/05/07 0400","0","0","0","105","67","0","0","67","1","105"
"V040600","2022/05/07 0500","0","1","60","117","65","0","0","65","1","118"
"V040600","2022/05/07 0600","0","3","67","142","65","0","0","65","1","145"
"V040600","2022/05/07 0700","0","27","56","252","63","0","0","63","1","279"
"V040600","2022/05/07 0800","0","41","57","357","61","0","0","60","1","398"
"V040600","2022/05/07 0900","0","64","47","473","58","0","0","57","2","537"
"V040600","2022/05/07 1000","0","37","57","522","62","0","0","61","1","559"
"V040600","2022/05/07 1100","0","56","57","632","61","0","0","60","2","688"
"V040600","2022/05/07 1200","0","61","51","594","58","0","0","57","4","655"
"V040600","2022/05/07 1300","0","213","28","772","41","0","0","38","18","985"
"V040600","2022/05/07 1400","0","313","25","760","32","0","0","30","28","1073"
"V040600","2022/05/07 1500","0","220","25","756","40","0","0","37","19","976"
"V040600","2022/05/07 1600","0","159","19","327","33","0","0","29","36","486"
"V040600","2022/05/07 1700","0","132","32","662","48","0","0","46","15","794"
"V040600","2022/05/07 1800","0","84","51","600","56","0","0","55","5","684"
"V040600","2022/05/07 1900","0","54","51","480","57","0","0","56","2","534"
"V040600","2022/05/07 2000","0","31","56","494","62","0","0","61","1","525"
"V040600","2022/05/07 2100","0","17","56","220","63","0","0","63","1","237"
"V040600","2022/05/07 2200","0","25","53","338","61","0","0","60","1","363"
"V040600","2022/05/07 2300","0","23","57","300","64","0","0","63","1","323"
"V040600","2022/05/08 0000","0","2","55","209","67","0","0","66","1","211"
"V040600","2022/05/08 0100","0","0","0","148","67","0","0","67","1","148"
"V040600","2022/05/08 0200","0","1","66","129","69","0","0","68","1","130"
"V040600","2022/05/08 0300","0","0","0","124","66","0","0","66","1","124"
"V040600","2022/05/08 0400","0","0","0","86","67","0","0","67","1","86"
"V040600","2022/05/08 0500","0","1","55","93","65","0","0","65","1","94"
"V040600","2022/05/08 0600","0","3","64","131","67","0","0","66","1","134"
"V040600","2022/05/08 0700","0","17","61","198","64","0","0","64","1","215"
"V040600","2022/05/08 0800","0","30","57","253","63","0","0","62","1","283"
"V040600","2022/05/08 0900","0","138","23","440","39","0","0","35","19","578"
"V040600","2022/05/08 1000","0","55","36","357","58","0","0","55","9","412"
"V040600","2022/05/08 1100","0","37","60","446","64","0","0","63","1","483"
"V040600","2022/05/08 1200","0","42","56","508","61","0","0","61","2","550"
"V040600","2022/05/08 1300","0","41","53","407","61","0","0","61","3","448"
"V040600","2022/05/08 1400","0","42","46","356","59","0","0","58","12","398"
"V040600","2022/05/08 1500","0","48","55","534","61","0","0","60","2","582"
"V040600","2022/05/08 1600","0","55","27","310","53","0","0","49","16","365"
"V040600","2022/05/08 1700","0","189","23","549","36","0","0","32","26","738"
"V040600","2022/05/08 1800","0","73","49","604","55","0","0","54","4","677"
"V040600","2022/05/08 1900","0","77","50","529","56","0","0","55","3","606"
"V040600","2022/05/08 2000","0","30","58","475","62","0","0","62","1","505"
"V040600","2022/05/08 2100","0","35","58","430","62","0","0","61","1","465"
"V040600","2022/05/08 2200","0","31","58","442","63","0","0","62","1","473"
"V040600","2022/05/08 2300","0","18","58","264","65","0","0","64","1","282"
"V040600","2022/05/09 0000","0","3","62","143","68","0","0","68","1","146"
"V040600","2022/05/09 0100","0","1","52","116","67","0","0","67","1","117"
"V040600","2022/05/09 0200","0","0","0","88","67","0","0","67","1","88"
"V040600","2022/05/09 0300","0","1","62","41","66","0","0","66","1","42"
"V040600","2022/05/09 0400","0","0","0","47","70","0","0","70","1","47"
"V040600","2022/05/09 0500","0","2","35","66","63","0","0","63","1","68"
"V040600","2022/05/09 0600","0","7","52","130","68","0","0","67","1","137"
"V040600","2022/05/09 0700","0","44","55","441","60","0","0","59","2","485"
"V040600","2022/05/09 0800","0","68","29","384","54","0","0","50","18","452"
"V040600","2022/05/09 0900","0","71","57","665","61","0","0","60","3","736"
"V040600","2022/05/09 1000","0","36","61","527","64","0","0","63","1","563"
"V040600","2022/05/09 1100","0","40","58","491","62","0","0","61","2","531"
"V040600","2022/05/09 1200","0","30","58","465","61","0","0","61","2","495"
"V040600","2022/05/09 1300","0","51","53","591","60","0","0","60","2","642"
"V040600","2022/05/09 1400","0","28","61","530","63","0","0","63","1","558"
"V040600","2022/05/09 1500","0","29","58","553","61","0","0","61","1","582"
"V040600","2022/05/09 1600","0","42","57","615","62","0","0","62","2","657"
"V040600","2022/05/09 1700","0","73","55","553","57","0","0","57","3","626"
"V040600","2022/05/09 1800","0","78","50","581","54","0","0","53","4","659"
"V040600","2022/05/09 1900","0","61","53","507","57","0","0","57","2","568"
"V040600","2022/05/09 2000","0","33","57","479","62","0","0","62","1","512"
