"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V058740","2022/02/01 0000","0","0","0","2","0","0","0","0","2","2"
"V058740","2022/02/01 0100","0","2","32","4","27","2","30","28","12","8"
"V058740","2022/02/01 0200","0","0","0","8","24","1","25","24","21","9"
"V058740","2022/02/01 0300","0","2","3","8","26","3","37","24","6","13"
"V058740","2022/02/01 0400","0","0","0","3","19","1","17","18","3","4"
"V058740","2022/02/01 0500","0","1","7","5","17","0","0","15","14","6"
"V058740","2022/02/01 0600","0","0","0","10","22","0","0","22","6","10"
"V058740","2022/02/01 0700","0","0","0","3","26","2","0","15","5","5"
"V058740","2022/02/01 0800","0","0","0","10","11","5","17","13","15","15"
"V058740","2022/02/01 0900","0","0","0","10","18","4","13","18","30","14"
"V058740","2022/02/01 1000","0","2","0","40","27","4","12","27","19","46"
"V058740","2022/02/01 1100","0","0","0","36","21","2","36","21","14","38"
"V058740","2022/02/01 1200","0","1","37","57","28","3","32","29","16","61"
"V058740","2022/02/01 1300","0","0","0","42","21","7","14","20","20","49"
"V058740","2022/02/01 1400","0","0","0","58","23","5","25","23","19","63"
"V058740","2022/02/01 1500","0","0","0","73","26","6","3","25","20","79"
"V058740","2022/02/01 1600","0","0","0","68","25","7","8","25","28","75"
"V058740","2022/02/01 1700","0","0","0","56","21","3","26","22","42","59"
"V058740","2022/02/01 1800","0","0","0","39","26","5","36","27","38","44"
"V058740","2022/02/01 1900","0","1","24","60","26","8","13","26","41","69"
"V058740","2022/02/01 2000","0","1","26","47","23","6","21","23","33","54"
"V058740","2022/02/01 2100","0","2","18","41","25","4","42","25","23","47"
"V058740","2022/02/01 2200","0","1","31","41","22","17","26","24","14","59"
"V058740","2022/02/01 2300","0","0","0","24","26","13","24","27","16","37"
"V058740","2022/02/02 0000","0","1","69","14","27","2","12","29","8","17"
"V058740","2022/02/02 0100","0","2","25","12","16","2","33","19","18","16"
"V058740","2022/02/02 0200","0","1","29","8","21","1","15","21","21","10"
"V058740","2022/02/02 0300","0","0","0","6","16","0","0","16","6","6"
"V058740","2022/02/02 0400","0","0","0","4","32","1","18","29","15","5"
