"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V003340","2022/07/21 1100","0","17","54","77","57","0","0","57","3","94"
"V003340","2022/07/25 1400","0","37","51","314","57","0","0","57","3","351"
"V003340","2022/07/25 1500","0","106","51","687","56","0","0","56","3","793"
"V003340","2022/07/25 1600","0","99","53","705","57","0","0","57","3","804"
"V003340","2022/07/25 1700","0","137","47","713","55","0","0","53","5","850"
"V003340","2022/07/25 1800","0","135","49","762","54","0","0","54","5","897"
"V003340","2022/07/25 1900","0","128","48","654","54","0","0","53","6","782"
"V003340","2022/07/25 2000","0","76","54","606","60","0","0","59","2","682"
"V003340","2022/07/25 2100","0","51","53","561","60","0","0","60","1","612"
"V003340","2022/07/25 2200","0","49","53","508","61","0","0","60","1","557"
"V003340","2022/07/25 2300","0","25","58","305","62","0","0","62","1","330"
"V003340","2022/07/26 0000","0","12","53","248","63","0","0","62","1","260"
"V003340","2022/07/26 0100","0","5","51","205","61","0","0","61","1","210"
"V003340","2022/07/26 0200","0","6","54","123","64","0","0","64","1","129"
"V003340","2022/07/26 0300","0","5","45","115","63","0","0","63","1","120"
"V003340","2022/07/26 0400","0","11","49","116","63","0","0","62","1","127"
"V003340","2022/07/26 0500","0","7","54","107","64","0","0","63","1","114"
"V003340","2022/07/26 0600","0","7","57","143","60","0","0","59","1","150"
"V003340","2022/07/26 0700","0","39","53","204","60","0","0","59","1","243"
"V003340","2022/07/26 0800","0","71","50","412","56","0","0","55","3","483"
"V003340","2022/07/26 0900","0","152","47","686","54","0","0","53","4","838"
"V003340","2022/07/26 1000","0","136","50","655","55","0","0","54","4","791"
"V003340","2022/07/26 1100","0","91","51","656","58","0","0","57","3","747"
"V003340","2022/07/26 1200","0","60","53","600","58","0","0","57","2","660"
"V003340","2022/07/26 1300","0","62","54","575","60","0","0","59","3","637"
"V003340","2022/07/26 1400","0","57","48","296","57","0","0","56","3","353"
"V003340","2022/07/26 1500","0","122","51","722","56","0","0","55","4","844"
"V003340","2022/07/26 1600","0","116","52","685","57","0","0","57","3","801"
"V003340","2022/07/26 1700","0","138","49","730","54","0","0","54","5","868"
"V003340","2022/07/26 1800","0","154","49","772","55","0","0","54","5","926"
"V003340","2022/07/26 1900","0","155","49","793","52","0","0","52","5","948"
"V003340","2022/07/26 2000","0","67","55","642","59","0","0","59","2","709"
"V003340","2022/07/26 2100","0","48","54","549","59","0","0","59","1","597"
"V003340","2022/07/26 2200","0","50","51","481","60","0","0","59","1","531"
"V003340","2022/07/26 2300","0","22","52","334","62","0","0","62","1","356"
"V003340","2022/07/27 0000","0","6","51","241","62","0","0","62","1","247"
"V003340","2022/07/27 0100","0","12","42","194","61","0","0","59","1","206"
"V003340","2022/07/27 0200","0","11","45","120","64","0","0","62","1","131"
"V003340","2022/07/27 0300","0","4","36","112","65","0","0","64","1","116"
"V003340","2022/07/27 0400","0","4","53","100","65","0","0","65","1","104"
"V003340","2022/07/27 0500","0","4","51","106","64","0","0","64","1","110"
"V003340","2022/07/27 0600","0","11","54","152","62","0","0","61","1","163"
"V003340","2022/07/27 0700","0","36","54","237","61","0","0","60","1","273"
"V003340","2022/07/27 0800","0","79","53","462","59","0","0","58","1","541"
"V003340","2022/07/27 0900","0","139","48","684","55","0","0","53","4","823"
"V003340","2022/07/27 1000","0","65","51","581","58","0","0","57","3","646"
"V003340","2022/07/27 1100","0","76","54","627","59","0","0","59","2","703"
"V003340","2022/07/27 1200","0","79","54","632","58","0","0","58","3","711"
"V003340","2022/07/27 1300","0","100","54","656","58","0","0","58","3","756"
"V003340","2022/07/27 1400","0","81","54","687","58","0","0","58","2","768"
"V003340","2022/07/27 1500","0","97","52","661","56","0","0","56","3","758"
"V003340","2022/07/27 1600","0","88","51","708","58","0","0","57","3","796"
"V003340","2022/07/27 1700","0","115","47","677","54","0","0","53","4","792"
"V003340","2022/07/27 1800","0","139","49","668","53","0","0","53","5","807"
"V003340","2022/07/27 1900","0","141","48","690","53","0","0","52","7","831"
"V003340","2022/07/27 2000","0","64","50","709","58","0","0","57","3","773"
"V003340","2022/07/27 2100","0","58","56","603","60","0","0","59","2","661"
"V003340","2022/07/27 2200","0","44","51","554","60","0","0","59","2","598"
"V003340","2022/07/27 2300","0","27","55","322","64","0","0","62","1","349"
"V003340","2022/07/28 0000","0","7","57","254","64","0","0","64","1","261"
