"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V040600","2022/02/01 0000","0","4","53","31","58","0","0","57","1","35"
"V040600","2022/02/01 0100","0","11","46","288","59","0","0","59","1","299"
"V040600","2022/02/01 0200","0","7","53","213","60","0","0","60","1","220"
"V040600","2022/02/01 0300","0","3","60","186","59","0","0","59","1","189"
"V040600","2022/02/01 0400","0","1","66","180","62","0","0","62","1","181"
"V040600","2022/02/01 0500","0","0","0","125","59","0","0","59","1","125"
"V040600","2022/02/01 0600","0","5","57","167","61","0","0","61","1","172"
"V040600","2022/02/01 0700","0","34","53","243","57","0","0","56","1","277"
"V040600","2022/02/01 0800","0","26","60","270","60","0","0","60","1","296"
"V040600","2022/02/01 0900","0","30","56","380","59","0","0","58","1","410"
"V040600","2022/02/01 1000","0","42","56","533","58","0","0","58","1","575"
"V040600","2022/02/01 1100","0","72","49","710","55","0","0","55","3","782"
"V040600","2022/02/01 1200","0","58","51","770","54","0","0","54","3","828"
"V040600","2022/02/01 1300","0","64","50","751","55","0","0","55","3","815"
"V040600","2022/02/01 1400","0","79","47","730","54","0","0","53","4","809"
"V040600","2022/02/01 1500","0","54","50","833","53","0","0","53","4","887"
"V040600","2022/02/01 1600","0","49","51","811","55","0","0","55","3","860"
"V040600","2022/02/01 1700","0","63","48","745","54","0","0","53","4","808"
"V040600","2022/02/01 1800","0","42","51","698","56","0","0","55","2","740"
"V040600","2022/02/01 1900","0","51","50","607","55","0","0","54","2","658"
"V040600","2022/02/01 2000","0","23","55","581","56","0","0","57","2","604"
"V040600","2022/02/01 2100","0","47","53","633","56","0","0","55","2","680"
"V040600","2022/02/01 2200","0","69","48","558","55","0","0","54","2","627"
"V040600","2022/02/01 2300","0","44","50","480","56","0","0","55","2","524"
"V040600","2022/02/02 0000","0","14","50","392","59","0","0","59","1","406"
