"deviceId","datetime","laneOrder","bigVolume","bigSpeed","carVolume","carSpeed","motorVolume","motorSpeed","avgSpeed","laneOccupy","totalVolume"
"V058740","2022/05/01 0000","0","0","0","3","53","1","0","55","30","4"
"V058740","2022/05/01 0100","0","0","0","18","24","5","23","23","29","23"
"V058740","2022/05/01 0200","0","0","0","9","23","1","12","22","15","10"
"V058740","2022/05/01 0300","0","0","0","7","27","1","0","23","17","8"
"V058740","2022/05/01 0400","0","2","7","1","49","0","0","21","8","3"
"V058740","2022/05/01 0500","0","2","24","7","28","0","0","27","15","9"
"V058740","2022/05/01 0600","0","3","19","6","12","3","18","15","6","12"
"V058740","2022/05/01 0700","0","4","18","9","22","4","29","25","9","17"
"V058740","2022/05/01 0800","0","1","9","21","27","9","11","23","29","31"
"V058740","2022/05/01 0900","0","2","0","46","22","13","11","22","41","61"
"V058740","2022/05/01 1000","0","3","60","60","25","13","18","26","25","76"
"V058740","2022/05/01 1100","0","4","19","58","19","13","15","19","20","75"
"V058740","2022/05/01 1200","0","3","2","80","30","16","18","29","33","99"
"V058740","2022/05/01 1300","0","1","24","81","23","16","22","24","54","98"
"V058740","2022/05/01 1400","0","1","68","89","23","17","14","24","38","107"
"V058740","2022/05/01 1500","0","4","7","126","28","15","23","28","51","145"
"V058740","2022/05/01 1600","0","1","39","85","22","16","19","24","49","102"
"V058740","2022/05/01 1700","0","0","0","86","31","16","25","29","44","102"
"V058740","2022/05/01 1800","0","1","0","85","26","14","34","28","45","100"
"V058740","2022/05/01 1900","0","1","50","78","33","15","12","32","50","94"
"V058740","2022/05/01 2000","0","2","17","90","25","15","15","25","49","107"
"V058740","2022/05/01 2100","0","1","30","62","24","12","6","24","27","75"
"V058740","2022/05/01 2200","0","0","0","84","28","21","28","30","22","105"
"V058740","2022/05/01 2300","0","1","31","31","20","14","32","24","20","46"
"V058740","2022/05/02 0000","0","1","44","22","20","6","8","18","17","29"
"V058740","2022/05/02 0100","0","0","0","10","20","4","16","21","14","14"
"V058740","2022/05/02 0200","0","0","0","8","14","1","27","15","5","9"
"V058740","2022/05/02 0300","0","0","0","1","6","1","61","33","11","2"
"V058740","2022/05/02 0400","0","0","0","2","12","0","0","12","4","2"
"V058740","2022/05/02 0500","0","1","10","2","33","0","0","25","1","3"
"V058740","2022/05/02 0600","0","4","20","7","23","1","27","22","21","12"
"V058740","2022/05/02 0700","0","3","4","25","25","6","19","25","12","34"
"V058740","2022/05/02 0800","0","1","27","116","35","22","21","35","38","139"
"V058740","2022/05/02 0900","0","5","3","79","31","18","14","29","37","102"
"V058740","2022/05/02 1000","0","1","9","85","30","17","15","30","30","103"
"V058740","2022/05/02 1100","0","6","20","62","28","10","36","30","18","78"
"V058740","2022/05/02 1200","0","4","8","75","23","16","15","24","31","95"
"V058740","2022/05/02 1300","0","3","27","112","27","9","27","27","37","124"
"V058740","2022/05/02 1400","0","3","9","118","26","16","23","27","42","137"
"V058740","2022/05/02 1500","0","7","31","122","25","15","26","25","37","144"
"V058740","2022/05/02 1600","0","4","23","126","25","10","10","26","40","140"
"V058740","2022/05/02 1700","0","3","22","111","26","12","14","26","46","126"
"V058740","2022/05/02 1800","0","5","15","126","28","20","27","28","53","151"
"V058740","2022/05/02 1900","0","1","17","92","26","13","13","27","44","106"
"V058740","2022/05/02 2000","0","2","23","79","26","8","11","28","36","89"
"V058740","2022/05/02 2100","0","1","17","74","30","12","12","29","26","87"
"V058740","2022/05/02 2200","0","0","0","70","26","14","27","27","21","84"
"V058740","2022/05/02 2300","0","3","10","45","25","7","17","24","19","55"
"V058740","2022/05/03 0000","0","1","56","13","31","3","33","33","18","17"
"V058740","2022/05/03 0100","0","0","0","13","27","2","24","27","21","15"
"V058740","2022/05/03 0200","0","0","0","6","37","1","0","31","4","7"
"V058740","2022/05/03 0300","0","1","6","3","14","1","14","12","12","5"
"V058740","2022/05/03 0400","0","1","10","2","31","0","0","24","11","3"
"V058740","2022/05/03 0500","0","1","7","1","7","0","0","7","9","2"
"V058740","2022/05/03 0600","0","1","0","4","36","1","22","27","3","6"
"V058740","2022/05/03 0700","0","6","4","45","33","15","17","31","13","66"
"V058740","2022/05/03 0800","0","4","3","223","33","48","22","34","51","275"
"V058740","2022/05/03 0900","0","7","19","186","28","54","22","28","66","247"
"V058740","2022/05/03 1000","0","12","22","107","26","21","18","26","42","140"
"V058740","2022/05/03 1100","0","18","22","94","33","14","8","31","37","126"
"V058740","2022/05/03 1200","0","15","21","83","30","16","13","28","44","114"
"V058740","2022/05/03 1300","0","9","22","88","26","22","18","25","39","119"
"V058740","2022/05/03 1400","0","8","32","108","29","12","18","28","36","128"
"V058740","2022/05/03 1500","0","7","17","113","28","29","24","27","46","149"
"V058740","2022/05/03 1600","0","13","17","110","25","23","23","24","43","146"
"V058740","2022/05/03 1700","0","6","4","176","29","30","22","28","65","212"
"V058740","2022/05/03 1800","0","7","18","193","29","53","27","29","67","253"
"V058740","2022/05/03 1900","0","4","31","133","27","56","24","28","64","193"
"V058740","2022/05/03 2000","0","1","2","104","23","13","19","23","54","118"
"V058740","2022/05/03 2100","0","0","0","82","27","25","22","26","28","107"
"V058740","2022/05/03 2200","0","1","25","65","27","19","29","29","22","85"
"V058740","2022/05/03 2300","0","0","0","52","25","13","25","27","20","65"
"V058740","2022/05/04 0000","0","1","8","19","28","6","14","24","10","26"
"V058740","2022/05/04 0100","0","0","0","12","39","2","0","39","7","14"
"V058740","2022/05/04 0200","0","0","0","2","27","1","16","23","6","3"
"V058740","2022/05/04 0300","0","1","16","1","3","1","0","6","1","3"
"V058740","2022/05/04 0400","0","0","0","2","7","1","22","12","25","3"
"V058740","2022/05/04 0500","0","1","6","1","29","1","20","18","2","3"
"V058740","2022/05/04 0600","0","2","13","10","32","0","0","29","2","12"
"V058740","2022/05/04 0700","0","5","6","41","29","9","30","28","9","55"
"V058740","2022/05/04 0800","0","7","12","182","32","33","23","31","59","222"
