road_id,dateWtime,incomplete,avgSpeed,trafficVolume,trafficVolume(pcu),corrupt_value
V003400,2022/03/01 0000,0,0,0,0
V003400,2022/03/01 0100,1,21,20.5,0
V003400,2022/03/01 0200,2,7,8.5,0
V003400,2022/03/01 0300,0,5,3.5,2
V003400,2022/03/01 0400,0,4,3.5,2
V003400,2022/03/01 0500,6,5,4.5,0
V003400,2022/03/01 0600,28,51,51.5,0
V003400,2022/03/01 0700,22,446,463,0
V003400,2022/03/01 0800,8,575,625,0
V003400,2022/03/01 0900,9,658,689,0
V003400,2022/03/01 1000,10,575,624,0
V003400,2022/03/01 1100,11,590,624,0
V003400,2022/03/01 1200,13,555,592,0
V003400,2022/03/01 1300,10,546,575.5,0
V003400,2022/03/01 1400,14,644,677.5,0
V003400,2022/03/01 1500,11,508,539,0
V003400,2022/03/01 1600,13,632,663.5,0
V003400,2022/03/01 1700,10,501,528,0
V003400,2022/03/01 1800,10,545,576,0
V003400,2022/03/01 1900,8,617,660,0
V003400,2022/03/01 2000,18,590,610.5,0
V003400,2022/03/01 2100,11,466,497,0
V003400,2022/03/01 2200,2,290,342.5,0
V003400,2022/03/01 2300,8,351,370.5,0
V003400,2022/03/02 0000,16,272,275.5,0
V003400,2022/03/02 0100,18,175,177.5,0
V003400,2022/03/02 0200,32,105,107,0
V003400,2022/03/02 0300,30,88,91,0
V003400,2022/03/02 0400,39,76,78,0
V003400,2022/03/02 0500,35,90,92,0
V003400,2022/03/02 0600,32,109,113.5,0
V003400,2022/03/02 0700,22,363,380.5,0
V003400,2022/03/02 0800,12,655,710,0
V003400,2022/03/02 0900,8,691,725.5,0
V003400,2022/03/02 1000,15,583,610.5,0
V003400,2022/03/02 1100,14,560,592,0
V003400,2022/03/02 1200,12,485,513,0
V003400,2022/03/02 1300,20,486,504.5,0
V003400,2022/03/02 1400,14,512,537.5,0
V003400,2022/03/02 1500,13,511,540.5,0
V003400,2022/03/02 1600,12,596,634.5,0
V003400,2022/03/02 1700,10,587,627,0
V003400,2022/03/02 1800,13,583,615,0
V003400,2022/03/02 1900,10,669,705,0
V003400,2022/03/02 2000,18,601,619.5,0
V003400,2022/03/02 2100,16,498,510,0
V003400,2022/03/02 2200,17,662,685.5,0
V003400,2022/03/02 2300,33,395,400,0
V003400,2022/03/03 0000,32,290,294,0
V003400,2022/03/03 0100,38,222,224,0
V003400,2022/03/03 0200,33,209,215,0
V003400,2022/03/03 0300,36,96,97.5,0
V003400,2022/03/03 0400,38,100,102.5,0
V003400,2022/03/03 0500,40,96,97.5,0
V003400,2022/03/03 0600,27,124,129.5,0
V003400,2022/03/03 0700,26,442,459,0
V003400,2022/03/03 0800,10,593,632.5,0
V003400,2022/03/03 0900,10,719,754,0
V003400,2022/03/03 1000,10,616,650.5,0
V003400,2022/03/03 1100,15,576,603.5,0
V003400,2022/03/03 1200,16,543,566.5,0
V003400,2022/03/03 1300,15,497,521,0
V003400,2022/03/03 1400,15,496,514.5,0
V003400,2022/03/03 1500,15,594,620,0
