road_id,dateWtime,incomplete,avgSpeed,trafficVolume,trafficVolume(pcu),corrupt_value
V003400,2022/01/01 0000,41,38,38,0
V003400,2022/01/01 0100,33,417,425.5,0
V003400,2022/01/01 0200,23,541,557,0
V003400,2022/01/01 0300,32,373,385,0
V003400,2022/01/01 0400,34,296,300,0
V003400,2022/01/01 0500,35,227,230,0
V003400,2022/01/01 0600,34,198,205.5,0
V003400,2022/01/01 0700,33,259,267,0
V003400,2022/01/01 0800,26,373,385,0
V003400,2022/01/01 0900,20,443,467.5,0
V003400,2022/01/01 1000,15,533,559,0
V003400,2022/01/01 1100,11,450,488.5,0
V003400,2022/01/01 1200,4,340,372.5,0
V003400,2022/01/01 1300,11,409,427,0
V003400,2022/01/01 1400,12,515,553,0
V003400,2022/01/01 1500,5,311,345.5,0
V003400,2022/01/01 1600,9,348,381,0
V003400,2022/01/01 1700,12,440,470.5,0
V003400,2022/01/01 1800,14,372,390.5,0
V003400,2022/01/01 1900,9,553,595,0
V003400,2022/01/01 2000,6,505,546,0
V003400,2022/01/01 2100,11,505,542,0
V003400,2022/01/01 2200,9,528,577,0
V003400,2022/01/01 2300,14,522,539,0
V003400,2022/01/02 0000,23,422,437,0
V003400,2022/01/02 0100,34,326,332.5,0
V003400,2022/01/02 0200,35,274,278,0
V003400,2022/01/02 0300,38,170,174.5,0
V003400,2022/01/02 0400,39,153,156,0
V003400,2022/01/02 0500,39,119,121,0
V003400,2022/01/02 0600,34,132,134.5,0
V003400,2022/01/02 0700,31,182,191,0
V003400,2022/01/02 0800,25,326,340,0
V003400,2022/01/02 0900,23,324,332.5,0
V003400,2022/01/02 1000,20,454,468,0
V003400,2022/01/02 1100,12,506,536,0
V003400,2022/01/02 1200,12,403,436.5,0
V003400,2022/01/02 1300,14,426,445.5,0
V003400,2022/01/02 1400,17,419,440,0
V003400,2022/01/02 1500,9,419,452.5,0
V003400,2022/01/02 1600,16,447,466,0
V003400,2022/01/02 1700,11,489,515,0
V003400,2022/01/02 1800,11,422,450,0
V003400,2022/01/02 1900,9,473,505.5,0
V003400,2022/01/02 2000,10,457,492.5,0
V003400,2022/01/02 2100,7,478,506.5,0
V003400,2022/01/02 2200,10,573,611,0
V003400,2022/01/02 2300,15,515,533,0
V003400,2022/01/03 0000,27,344,355,0
V003400,2022/01/03 0100,36,221,224,0
V003400,2022/01/03 0200,37,143,144.5,0
V003400,2022/01/03 0300,34,82,83.5,0
V003400,2022/01/03 0400,33,91,93,0
V003400,2022/01/03 0500,38,70,72,0
V003400,2022/01/03 0600,35,170,177.5,0
V003400,2022/01/03 0700,27,457,472.5,0
V003400,2022/01/03 0800,7,561,608,0
V003400,2022/01/03 0900,10,661,696,0
V003400,2022/01/03 1000,13,530,560.5,0
V003400,2022/01/03 1100,13,535,564.5,0
V003400,2022/01/03 1200,15,468,502.5,0
V003400,2022/01/03 1300,16,537,573,0
V003400,2022/01/03 1400,11,592,620.5,0
V003400,2022/01/03 1500,11,533,562.5,0
V003400,2022/01/03 1600,11,500,537,0
V003400,2022/01/03 1700,8,536,578,0
V003400,2022/01/03 1800,9,528,559.5,0
V003400,2022/01/03 1900,9,609,651,0
V003400,2022/01/03 2000,18,545,564.5,0
V003400,2022/01/03 2100,19,488,507.5,0
V003400,2022/01/03 2200,18,456,471.5,0
V003400,2022/01/03 2300,23,378,392,0
V003400,2022/01/04 0000,31,244,251,0
V003400,2022/01/04 0100,33,179,182,0
V003400,2022/01/04 0200,39,114,117.5,0
V003400,2022/01/04 0300,38,100,101.5,0
V003400,2022/01/04 0400,38,87,89.5,0
V003400,2022/01/04 0500,39,89,92.5,0
V003400,2022/01/04 0600,29,100,103.5,0
V003400,2022/01/04 0700,20,413,430,0
V003400,2022/01/04 0800,9,543,609.5,0
V003400,2022/01/04 0900,8,532,563,0
V003400,2022/01/04 1000,9,578,621,0
V003400,2022/01/04 1100,12,582,613.5,0
V003400,2022/01/04 1200,15,482,526.5,0
V003400,2022/01/04 1300,12,428,458,0
V003400,2022/01/04 1400,13,524,557,0
V003400,2022/01/04 1500,11,518,555.5,0
V003400,2022/01/04 1600,3,66,71.5,0
V003400,2022/01/04 1700,11,251,269,0
V003400,2022/01/04 1800,9,441,475,0
V003400,2022/01/04 1900,11,574,605.5,0
V003400,2022/01/04 2000,15,463,487,0
V003400,2022/01/04 2100,14,582,605.5,0
V003400,2022/01/04 2200,15,497,524.5,0
V003400,2022/01/04 2300,21,470,479.5,0
V003400,2022/01/05 0000,32,310,315,0
V003400,2022/01/05 0100,32,204,207.5,0
V003400,2022/01/05 0200,42,147,149.5,0
V003400,2022/01/05 0300,43,95,95,0
V003400,2022/01/05 0400,35,69,71.5,0
V003400,2022/01/05 0500,34,90,92.5,0
V003400,2022/01/05 0600,34,124,130,0
V003400,2022/01/05 0700,20,397,414.5,0
V003400,2022/01/05 0800,6,553,600,0
V003400,2022/01/05 0900,9,576,596.5,0
V003400,2022/01/05 1000,9,571,618,0
V003400,2022/01/05 1100,11,472,499.5,0
V003400,2022/01/05 1200,13,534,563,0
V003400,2022/01/05 1300,11,492,530.5,0
V003400,2022/01/05 1400,11,576,610,0
V003400,2022/01/05 1500,10,587,626,0
V003400,2022/01/05 1600,11,343,374,0
V003400,2022/01/05 1700,13,525,556,0
V003400,2022/01/05 1800,9,531,561,0
V003400,2022/01/05 1900,9,639,684.5,0
V003400,2022/01/05 2000,15,514,534,0
V003400,2022/01/05 2100,17,436,453,0
V003400,2022/01/05 2200,13,542,561,0
V003400,2022/01/05 2300,20,476,491,0
V003400,2022/01/06 0000,31,290,293.5,0
V003400,2022/01/06 0100,35,171,173.5,0
V003400,2022/01/06 0200,36,169,173,0
