road_id,dateWtime,incomplete,avgSpeed,trafficVolume,trafficVolume(pcu),corrupt_value
V003400,2022/05/01 0000,32,28,27,0
V003400,2022/05/01 0100,31,243,246,0
V003400,2022/05/01 0200,35,178,179.5,0
V003400,2022/05/01 0300,40,153,156,0
V003400,2022/05/01 0400,37,117,118,0
V003400,2022/05/01 0500,41,102,104,0
V003400,2022/05/01 0600,37,154,157,0
V003400,2022/05/01 0700,34,198,206.5,0
V003400,2022/05/01 0800,23,275,283.5,0
V003400,2022/05/01 0900,21,384,396,0
V003400,2022/05/01 1000,22,491,505,0
V003400,2022/05/01 1100,21,575,597.5,0
V003400,2022/05/01 1200,18,614,636,0
V003400,2022/05/01 1300,18,499,515.5,0
V003400,2022/05/01 1400,13,545,568.5,0
V003400,2022/05/01 1500,13,633,660,0
V003400,2022/05/01 1600,15,554,581,0
V003400,2022/05/01 1700,14,491,523,0
V003400,2022/05/01 1800,15,499,521.5,0
V003400,2022/05/01 1900,11,611,644.5,0
V003400,2022/05/01 2000,13,614,640,0
V003400,2022/05/01 2100,19,537,554,0
V003400,2022/05/01 2200,26,558,570.5,0
V003400,2022/05/01 2300,22,375,384.5,0
V003400,2022/05/02 0000,28,257,261.5,0
V003400,2022/05/02 0100,33,171,170.5,0
V003400,2022/05/02 0200,40,120,120,0
V003400,2022/05/02 0300,38,72,72,0
V003400,2022/05/02 0400,32,65,66,0
V003400,2022/05/02 0500,39,53,53.5,0
V003400,2022/05/02 0600,37,106,105.5,0
V003400,2022/05/02 0700,29,277,279,0
V003400,2022/05/02 0800,26,385,384.5,0
V003400,2022/05/02 0900,25,297,300,0
V003400,2022/05/02 1000,17,435,450.5,0
V003400,2022/05/02 1100,24,517,524.5,0
V003400,2022/05/02 1200,23,510,520.5,0
V003400,2022/05/02 1300,14,445,460,0
V003400,2022/05/02 1400,26,504,512.5,0
V003400,2022/05/02 1500,14,478,502,0
V003400,2022/05/02 1600,14,500,518.5,0
V003400,2022/05/02 1700,18,445,450,0
V003400,2022/05/02 1800,17,433,437.5,0
V003400,2022/05/02 1900,19,541,545,0
V003400,2022/05/02 2000,21,501,505,0
V003400,2022/05/02 2100,26,383,388.5,0
V003400,2022/05/02 2200,20,450,457,0
V003400,2022/05/02 2300,34,336,333.5,0
V003400,2022/05/03 0000,31,225,230,0
V003400,2022/05/03 0100,35,150,152,0
V003400,2022/05/03 0200,30,92,94.5,0
V003400,2022/05/03 0300,37,62,62,0
V003400,2022/05/03 0400,34,66,68,0
V003400,2022/05/03 0500,39,59,60,0
V003400,2022/05/03 0600,41,136,137,0
V003400,2022/05/03 0700,23,439,453.5,0
V003400,2022/05/03 0800,10,487,526.5,0
V003400,2022/05/03 0900,14,593,617.5,0
V003400,2022/05/03 1000,12,516,552,0
V003400,2022/05/03 1100,12,561,595.5,0
V003400,2022/05/03 1200,17,435,460.5,0
V003400,2022/05/03 1300,10,586,616,0
V003400,2022/05/03 1400,17,538,564.5,0
V003400,2022/05/03 1500,9,528,560,0
V003400,2022/05/03 1600,12,555,590,0
V003400,2022/05/03 1700,15,625,659,0
V003400,2022/05/03 1800,15,535,554.5,0
V003400,2022/05/03 1900,14,592,618.5,0
V003400,2022/05/03 2000,20,449,462.5,0
V003400,2022/05/03 2100,22,473,481.5,0
V003400,2022/05/03 2200,20,470,480,0
V003400,2022/05/03 2300,29,399,408,0
V003400,2022/05/04 0000,36,215,215,0
V003400,2022/05/04 0100,36,146,148.5,0
V003400,2022/05/04 0200,35,118,121,0
V003400,2022/05/04 0300,34,75,77.5,0
V003400,2022/05/04 0400,34,57,58,0
V003400,2022/05/04 0500,35,87,88.5,0
V003400,2022/05/04 0600,31,138,143,0
V003400,2022/05/04 0700,27,373,388.5,0
V003400,2022/05/04 0800,14,716,751,0
V003400,2022/05/04 0900,9,590,615.5,0
V003400,2022/05/04 1000,15,502,520.5,0
V003400,2022/05/04 1100,14,571,605.5,0
V003400,2022/05/04 1200,18,534,559,0
V003400,2022/05/04 1300,13,455,471,0
V003400,2022/05/04 1400,15,478,497.5,0
V003400,2022/05/04 1500,15,371,391.5,0
V003400,2022/05/04 1600,18,297,310.5,0
V003400,2022/05/04 1700,20,313,322.5,0
V003400,2022/05/04 1800,15,605,629,0
V003400,2022/05/04 1900,13,587,605.5,0
V003400,2022/05/04 2000,21,411,417,0
V003400,2022/05/04 2100,19,472,485.5,0
V003400,2022/05/04 2200,21,411,422.5,0
V003400,2022/05/04 2300,26,407,414,0
V003400,2022/05/05 0000,36,240,242,0
V003400,2022/05/05 0100,35,175,175.5,0
V003400,2022/05/05 0200,37,115,117,0
V003400,2022/05/05 0300,38,111,113.5,0
V003400,2022/05/05 0400,37,75,77,0
V003400,2022/05/05 0500,40,64,64.5,0
V003400,2022/05/05 0600,35,148,154,0
V003400,2022/05/05 0700,24,360,371.5,0
V003400,2022/05/05 0800,10,737,776.5,0
V003400,2022/05/05 0900,12,531,547.5,0
V003400,2022/05/05 1000,16,575,607.5,0
V003400,2022/05/05 1100,19,469,493,0
V003400,2022/05/05 1200,16,464,482.5,0
V003400,2022/05/05 1300,9,592,628.5,0
V003400,2022/05/05 1400,15,573,593,0
V003400,2022/05/05 1500,16,470,488.5,0
V003400,2022/05/05 1600,11,576,604.5,0
V003400,2022/05/05 1700,15,499,521,0
V003400,2022/05/05 1800,9,568,607,0
V003400,2022/05/05 1900,11,590,615.5,0
V003400,2022/05/05 2000,19,544,562.5,0
V003400,2022/05/05 2100,17,474,486,0
V003400,2022/05/05 2200,22,535,544,0
V003400,2022/05/05 2300,23,379,387.5,0
V003400,2022/05/06 0000,29,292,293.5,0
V003400,2022/05/06 0100,36,170,169,0
V003400,2022/05/06 0200,34,140,143.5,0
V003400,2022/05/06 0300,40,115,119,0
V003400,2022/05/06 0400,28,64,67,0
V003400,2022/05/06 0500,43,77,78,0
V003400,2022/05/06 0600,37,105,107.5,0
V003400,2022/05/06 0700,19,305,319.5,0
V003400,2022/05/06 0800,14,747,776,0
V003400,2022/05/06 0900,20,493,504,0
V003400,2022/05/06 1000,11,507,533,0
V003400,2022/05/06 1100,17,450,479.5,0
V003400,2022/05/06 1200,17,449,471,0
V003400,2022/05/06 1300,10,465,484.5,0
V003400,2022/05/06 1400,12,533,561,0
V003400,2022/05/06 1500,8,601,636,0
V003400,2022/05/06 1600,8,645,677,0
V003400,2022/05/06 1700,14,602,625,0
V003400,2022/05/06 1800,8,569,596,0
V003400,2022/05/06 1900,9,704,742.5,0
V003400,2022/05/06 2000,13,475,499.5,0
V003400,2022/05/06 2100,20,537,555.5,0
V003400,2022/05/06 2200,17,586,601.5,0
V003400,2022/05/06 2300,24,506,515.5,0
V003400,2022/05/07 0000,32,297,301.5,0
V003400,2022/05/07 0100,32,211,214.5,0
V003400,2022/05/07 0200,33,178,182,0
V003400,2022/05/07 0300,38,125,125.5,0
V003400,2022/05/07 0400,31,129,134,0
V003400,2022/05/07 0500,36,114,117,0
V003400,2022/05/07 0600,38,117,119,0
V003400,2022/05/07 0700,30,246,255,0
V003400,2022/05/07 0800,25,377,390.5,0
V003400,2022/05/07 0900,18,446,459.5,0
V003400,2022/05/07 1000,16,484,511.5,0
V003400,2022/05/07 1100,14,422,443,0
V003400,2022/05/07 1200,12,524,548,0
V003400,2022/05/07 1300,12,490,512,0
V003400,2022/05/07 1400,12,605,638,0
V003400,2022/05/07 1500,16,552,578,0
V003400,2022/05/07 1600,12,565,592.5,0
V003400,2022/05/07 1700,14,516,540.5,0
V003400,2022/05/07 1800,13,594,614.5,0
V003400,2022/05/07 1900,13,501,516.5,0
V003400,2022/05/07 2000,13,491,512,0
V003400,2022/05/07 2100,17,544,555.5,0
V003400,2022/05/07 2200,19,527,538,0
V003400,2022/05/07 2300,21,446,454.5,0
V003400,2022/05/08 0000,34,348,354,0
V003400,2022/05/08 0100,35,250,251,0
V003400,2022/05/08 0200,36,178,178.5,0
V003400,2022/05/08 0300,36,136,137,0
V003400,2022/05/08 0400,35,107,110,0
V003400,2022/05/08 0500,37,99,101.5,0
