road_id,dateWtime,incomplete,avgSpeed,trafficVolume,trafficVolume(pcu),corrupt_value
V003400,2022/07/01 0000,34,18,17.5,0
V003400,2022/07/01 0100,33,218,222,0
V003400,2022/07/01 0200,37,131,134,0
V003400,2022/07/01 0300,40,138,138,0
V003400,2022/07/01 0400,32,104,107.5,0
V003400,2022/07/01 0500,38,78,78.5,0
V003400,2022/07/01 0600,39,101,103.5,0
V003400,2022/07/01 0700,25,284,289.5,0
V003400,2022/07/01 0800,8,580,618,0
V003400,2022/07/01 0900,11,513,527.5,0
V003400,2022/07/01 1000,12,531,563.5,0
V003400,2022/07/01 1100,15,496,518,0
V003400,2022/07/01 1200,11,546,575.5,0
V003400,2022/07/01 1300,11,438,454.5,0
V003400,2022/07/01 1400,13,612,633.5,0
V003400,2022/07/01 1500,11,494,513.5,0
V003400,2022/07/01 1600,8,590,622,0
V003400,2022/07/01 1700,15,586,615.5,0
V003400,2022/07/01 1800,7,532,567,0
V003400,2022/07/01 1900,8,619,657.5,0
V003400,2022/07/01 2000,9,624,657,0
V003400,2022/07/01 2100,9,687,714.5,0
V003400,2022/07/01 2200,10,604,624.5,0
V003400,2022/07/01 2300,22,409,416,0
V003400,2022/07/02 0000,30,369,376.5,0
V003400,2022/07/02 0100,36,259,263,0
V003400,2022/07/02 0200,33,194,198,0
V003400,2022/07/02 0300,38,172,174,0
V003400,2022/07/02 0400,41,122,124.5,0
V003400,2022/07/02 0500,37,127,128.5,0
V003400,2022/07/02 0600,36,175,179,0
V003400,2022/07/02 0700,30,230,237,0
V003400,2022/07/02 0800,21,348,350,0
V003400,2022/07/02 0900,19,446,462,0
V003400,2022/07/02 1000,16,411,421,0
V003400,2022/07/02 1100,16,349,364.5,0
V003400,2022/07/02 1200,18,505,525.5,0
V003400,2022/07/02 1300,11,442,449,0
V003400,2022/07/02 1400,17,374,360.5,0
V003400,2022/07/02 1500,7,464,474,0
V003400,2022/07/02 1600,14,386,391,0
V003400,2022/07/02 1700,11,407,422,0
V003400,2022/07/02 1800,8,518,539.5,0
V003400,2022/07/02 1900,9,401,415,0
V003400,2022/07/02 2000,10,425,439,0
V003400,2022/07/02 2100,21,501,516.5,0
V003400,2022/07/02 2200,12,517,538,0
V003400,2022/07/02 2300,22,493,503.5,0
V003400,2022/07/03 0000,30,360,362,0
V003400,2022/07/03 0100,35,303,302.5,0
V003400,2022/07/03 0200,36,195,195,0
V003400,2022/07/03 0300,36,195,196,0
V003400,2022/07/03 0400,35,137,138.5,0
V003400,2022/07/03 0500,35,116,118.5,0
V003400,2022/07/03 0600,34,165,168.5,0
V003400,2022/07/03 0700,29,177,182.5,0
V003400,2022/07/03 0800,29,269,274,0
V003400,2022/07/03 0900,24,312,321.5,0
V003400,2022/07/03 1000,18,379,388,0
V003400,2022/07/03 1100,19,518,534.5,0
V003400,2022/07/03 1200,17,531,545,0
V003400,2022/07/03 1300,16,543,552.5,0
V003400,2022/07/03 1400,13,426,438,0
V003400,2022/07/03 1500,9,282,296.5,0
V003400,2022/07/03 1600,5,203,212,0
V003400,2022/07/03 1700,7,290,312.5,0
V003400,2022/07/03 1800,2,238,258,0
V003400,2022/07/03 1900,7,470,493.5,0
V003400,2022/07/03 2000,12,545,564,0
V003400,2022/07/03 2100,8,482,501.5,0
V003400,2022/07/03 2200,12,530,550,0
V003400,2022/07/03 2300,18,479,487.5,0
V003400,2022/07/04 0000,32,315,318.5,0
V003400,2022/07/04 0100,32,186,189,0
V003400,2022/07/04 0200,39,117,118,0
V003400,2022/07/04 0300,37,112,111.5,0
V003400,2022/07/04 0400,30,67,68.5,0
V003400,2022/07/04 0500,37,80,82.5,0
V003400,2022/07/04 0600,38,128,129,0
V003400,2022/07/04 0700,27,388,395.5,0
V003400,2022/07/04 0800,7,271,292,0
V003400,2022/07/04 0900,14,547,568.5,0
V003400,2022/07/04 1000,10,522,544,0
V003400,2022/07/04 1100,9,472,491.5,0
V003400,2022/07/04 1200,12,338,352.5,0
V003400,2022/07/04 1300,15,461,483,0
V003400,2022/07/04 1400,15,479,493.5,0
V003400,2022/07/04 1500,11,535,552,0
V003400,2022/07/04 1600,10,608,634,0
V003400,2022/07/04 1700,6,456,476.5,0
V003400,2022/07/04 1800,10,358,330.5,0
V003400,2022/07/04 1900,4,248,259.5,0
V003400,2022/07/04 2000,12,415,427,0
V003400,2022/07/04 2100,27,435,444,0
V003400,2022/07/04 2200,16,465,472,0
V003400,2022/07/04 2300,24,309,312.5,0
V003400,2022/07/05 0000,32,127,130,0
V003400,2022/07/05 0100,32,150,154,0
V003400,2022/07/05 0200,37,105,108,0
V003400,2022/07/05 0300,39,94,97,0
V003400,2022/07/05 0400,45,66,68.5,0
V003400,2022/07/05 0500,34,69,71,0
V003400,2022/07/05 0600,38,156,160,0
V003400,2022/07/05 0700,28,316,322.5,0
V003400,2022/07/05 0800,7,682,713.5,0
V003400,2022/07/05 0900,11,668,697,0
V003400,2022/07/05 1000,15,625,647.5,0
V003400,2022/07/05 1100,15,563,585.5,0
V003400,2022/07/05 1200,14,407,429,0
V003400,2022/07/05 1300,12,535,562,0
V003400,2022/07/05 1400,11,444,465,0
V003400,2022/07/05 1500,14,427,443.5,0
V003400,2022/07/05 1600,10,431,454,0
V003400,2022/07/05 1700,11,407,419.5,0
V003400,2022/07/05 1800,9,572,583,0
