road_id,dateWtime,incomplete,avgSpeed,trafficVolume,trafficVolume(pcu),corrupt_value
V003400,2022/06/01 0000,27,14,14,0
V003400,2022/06/01 0100,32,217,219,0
V003400,2022/06/01 0200,32,142,143.5,0
V003400,2022/06/01 0300,38,105,105.5,0
V003400,2022/06/01 0400,34,79,80,0
V003400,2022/06/01 0500,29,79,81.5,0
V003400,2022/06/01 0600,32,150,153,0
V003400,2022/06/01 0700,24,336,344,0
V003400,2022/06/01 0800,14,608,630.5,0
V003400,2022/06/01 0900,18,672,692,0
V003400,2022/06/01 1000,21,471,486.5,0
V003400,2022/06/01 1100,14,457,478.5,0
V003400,2022/06/01 1200,23,473,494.5,0
V003400,2022/06/01 1300,15,398,413.5,0
V003400,2022/06/01 1400,19,528,547.5,0
V003400,2022/06/01 1500,12,512,538,0
V003400,2022/06/01 1600,11,555,586.5,0
V003400,2022/06/01 1700,13,539,558.5,0
V003400,2022/06/01 1800,13,562,575,0
V003400,2022/06/01 1900,11,553,577,0
V003400,2022/06/01 2000,15,502,519.5,0
V003400,2022/06/01 2100,19,438,452,0
V003400,2022/06/01 2200,29,526,538,0
V003400,2022/06/01 2300,29,418,418.5,0
V003400,2022/06/02 0000,34,209,213.5,0
V003400,2022/06/02 0100,29,198,201,0
V003400,2022/06/02 0200,35,169,172.5,0
V003400,2022/06/02 0300,37,83,84,0
V003400,2022/06/02 0400,29,102,104.5,0
V003400,2022/06/02 0500,33,74,77.5,0
V003400,2022/06/02 0600,27,133,138.5,0
V003400,2022/06/02 0700,24,320,327.5,0
V003400,2022/06/02 0800,12,483,504.5,0
V003400,2022/06/02 0900,17,575,587.5,0
V003400,2022/06/02 1000,14,613,644,0
V003400,2022/06/02 1100,20,477,498.5,0
V003400,2022/06/02 1200,21,490,501.5,0
V003400,2022/06/02 1300,22,487,499,0
V003400,2022/06/02 1400,16,545,568,0
V003400,2022/06/02 1500,14,465,478.5,0
V003400,2022/06/02 1600,11,383,408.5,0
V003400,2022/06/02 1700,13,662,688,0
V003400,2022/06/02 1800,9,595,625,0
V003400,2022/06/02 1900,8,624,659,0
V003400,2022/06/02 2000,9,527,542.5,0
V003400,2022/06/02 2100,18,595,611,0
V003400,2022/06/02 2200,24,429,438,0
V003400,2022/06/02 2300,16,309,320.5,0
V003400,2022/06/03 0000,28,339,342,0
V003400,2022/06/03 0100,28,270,273,0
V003400,2022/06/03 0200,36,184,186.5,0
V003400,2022/06/03 0300,38,164,165.5,0
V003400,2022/06/03 0400,34,135,136,0
V003400,2022/06/03 0500,40,103,105,0
V003400,2022/06/03 0600,35,130,133.5,0
V003400,2022/06/03 0700,29,234,241.5,0
V003400,2022/06/03 0800,28,295,302,0
V003400,2022/06/03 0900,23,415,424.5,0
V003400,2022/06/03 1000,18,560,583.5,0
V003400,2022/06/03 1100,18,566,584,0
V003400,2022/06/03 1200,18,381,391.5,0
V003400,2022/06/03 1300,21,350,362,0
V003400,2022/06/03 1400,23,426,441.5,0
V003400,2022/06/03 1500,20,400,418.5,0
V003400,2022/06/03 1600,13,451,469.5,0
V003400,2022/06/03 1700,20,403,421.5,0
V003400,2022/06/03 1800,12,557,570,0
V003400,2022/06/03 1900,17,413,429.5,0
V003400,2022/06/03 2000,20,535,548.5,0
V003400,2022/06/03 2100,24,462,470,0
V003400,2022/06/03 2200,22,527,543,0
V003400,2022/06/03 2300,23,483,494.5,0
V003400,2022/06/04 0000,37,293,294.5,0
V003400,2022/06/04 0100,36,255,253.5,0
V003400,2022/06/04 0200,39,129,130,0
V003400,2022/06/04 0300,40,133,135,0
V003400,2022/06/04 0400,34,122,123,0
V003400,2022/06/04 0500,43,103,103.5,0
V003400,2022/06/04 0600,34,138,141,0
V003400,2022/06/04 0700,30,210,217,0
V003400,2022/06/04 0800,28,308,317.5,0
V003400,2022/06/04 0900,25,421,431.5,0
V003400,2022/06/04 1000,20,510,526,0
V003400,2022/06/04 1100,20,466,482,0
V003400,2022/06/04 1200,25,513,518,0
V003400,2022/06/04 1300,22,401,411,0
V003400,2022/06/04 1400,16,492,513,0
V003400,2022/06/04 1500,13,482,501,0
V003400,2022/06/04 1600,8,384,410,0
V003400,2022/06/04 1700,26,530,516.5,0
V003400,2022/06/04 1800,10,412,430,0
V003400,2022/06/04 1900,12,573,594.5,0
V003400,2022/06/04 2000,17,564,574.5,0
V003400,2022/06/04 2100,23,536,550,0
V003400,2022/06/04 2200,18,347,353.5,0
V003400,2022/06/04 2300,28,374,376.5,0
V003400,2022/06/05 0000,33,340,342.5,0
V003400,2022/06/05 0100,34,268,270,0
V003400,2022/06/05 0200,34,245,246.5,0
V003400,2022/06/05 0300,42,143,144,0
V003400,2022/06/05 0400,31,123,124.5,0
V003400,2022/06/05 0500,34,115,119,0
V003400,2022/06/05 0600,41,119,120,0
V003400,2022/06/05 0700,36,187,192,0
V003400,2022/06/05 0800,31,270,276.5,0
V003400,2022/06/05 0900,29,326,335,0
V003400,2022/06/05 1000,23,427,438,0
V003400,2022/06/05 1100,30,458,467.5,0
V003400,2022/06/05 1200,19,453,471,0
V003400,2022/06/05 1300,23,485,501,0
V003400,2022/06/05 1400,18,662,679.5,0
V003400,2022/06/05 1500,13,559,581,0
V003400,2022/06/05 1600,8,411,433,0
V003400,2022/06/05 1700,13,468,496,0
V003400,2022/06/05 1800,20,548,566,0
V003400,2022/06/05 1900,20,469,488,0
V003400,2022/06/05 2000,18,475,494,0
V003400,2022/06/05 2100,21,407,418.5,0
V003400,2022/06/05 2200,20,590,604,0
V003400,2022/06/05 2300,26,403,411,0
V003400,2022/06/06 0000,30,236,239,0
V003400,2022/06/06 0100,32,215,220.5,0
V003400,2022/06/06 0200,31,146,147,0
V003400,2022/06/06 0300,42,68,69,0
V003400,2022/06/06 0400,29,74,76,0
V003400,2022/06/06 0500,37,100,102,0
V003400,2022/06/06 0600,42,144,148.5,0
V003400,2022/06/06 0700,19,398,416.5,0
V003400,2022/06/06 0800,9,616,642.5,0
V003400,2022/06/06 0900,17,580,595.5,0
V003400,2022/06/06 1000,17,568,596.5,0
V003400,2022/06/06 1100,18,550,565.5,0
V003400,2022/06/06 1200,15,493,519.5,0
V003400,2022/06/06 1300,18,404,420.5,0
V003400,2022/06/06 1400,21,496,512.5,0
V003400,2022/06/06 1500,17,556,574.5,0
V003400,2022/06/06 1600,20,411,424,0
V003400,2022/06/06 1700,16,483,491,0
V003400,2022/06/06 1800,15,637,662.5,0
V003400,2022/06/06 1900,13,583,599,0
V003400,2022/06/06 2000,26,525,533,0
V003400,2022/06/06 2100,21,459,466,0
V003400,2022/06/06 2200,25,464,471,0
V003400,2022/06/06 2300,26,379,381.5,0
V003400,2022/06/07 0000,27,156,157,0
V003400,2022/06/07 0100,42,136,138,0
V003400,2022/06/07 0200,41,104,105,0
V003400,2022/06/07 0300,36,80,81,0
V003400,2022/06/07 0400,33,74,75.5,0
V003400,2022/06/07 0500,38,68,69.5,0
V003400,2022/06/07 0600,34,103,108,0
V003400,2022/06/07 0700,27,322,331,0
V003400,2022/06/07 0800,15,574,584.5,0
V003400,2022/06/07 0900,22,485,489.5,0
V003400,2022/06/07 1000,30,341,348.5,0
V003400,2022/06/07 1100,20,401,417,0
V003400,2022/06/07 1200,19,471,485.5,0
V003400,2022/06/07 1300,29,477,477,0
V003400,2022/06/07 1400,28,397,386,0
V003400,2022/06/07 1500,24,392,392,0
V003400,2022/06/07 1600,27,389,391,0
V003400,2022/06/07 1700,19,453,459.5,0
V003400,2022/06/07 1800,20,495,504,0
V003400,2022/06/07 1900,19,582,591.5,0
