Road ID,Date and Time,Average Speed (km\h),Traffic Volume,Traffic volume (Passenger Car Unit),Data Corrupt Value
V058700,2022/01/10 0900,33,295,269,0
V058700,2022/01/10 1000,29,141,135,0
V058700,2022/01/10 1100,26,116,106,0
V058700,2022/01/10 1200,30,148,135.5,0
V058700,2022/01/10 1300,27,155,138,0
V058700,2022/01/10 1400,20,106,99,0
V058700,2022/01/10 1500,27,173,159,0
V058700,2022/01/10 1600,25,173,158.5,0
V058700,2022/01/10 1700,32,250,234.5,0
V058700,2022/01/10 1800,33,274,233,0
V058700,2022/01/10 1900,32,248,204.5,0
V058700,2022/01/10 2000,26,129,112,0
V058700,2022/01/10 2100,25,77,65,0
V058700,2022/01/10 2200,22,68,57,0
V058700,2022/01/10 2300,21,45,40,0
V058700,2022/01/11 0000,17,19,17.5,0
V058700,2022/01/11 0100,17,20,17,0
V058700,2022/01/11 0200,20,4,4,0
V058700,2022/01/11 0300,17,6,6,0
V058700,2022/01/11 0400,14,7,7.5,0
V058700,2022/01/11 0500,8,5,4.5,0
V058700,2022/01/11 0600,8,12,11.5,0
V058700,2022/01/11 0700,13,49,43,0
V058700,2022/01/11 0800,30,270,242,0
V058700,2022/01/11 0900,34,273,246,0
V058700,2022/01/11 1000,29,116,112,0
V058700,2022/01/11 1100,27,131,119,0
V058700,2022/01/11 1200,28,147,136.5,0
V058700,2022/01/11 1300,26,132,123,0
V058700,2022/01/11 1400,30,155,142.5,0
V058700,2022/01/11 1500,26,151,145,0
V058700,2022/01/11 1600,27,184,168.5,0
V058700,2022/01/11 1700,32,199,181.5,0
V058700,2022/01/11 1800,32,308,276.5,0
V058700,2022/01/11 1900,32,252,214.5,0
V058700,2022/01/11 2000,26,112,92.5,0
V058700,2022/01/11 2100,28,102,86,0
V058700,2022/01/11 2200,21,101,91.5,0
V058700,2022/01/11 2300,21,42,36.5,0
V058700,2022/01/12 0000,13,14,12,0
V058700,2022/01/12 0100,30,11,11.5,0
V058700,2022/01/12 0200,14,9,9.5,0
V058700,2022/01/12 0300,23,8,8.5,0
V058700,2022/01/12 0400,6,8,8.5,0
V058700,2022/01/12 0500,16,9,9,0
V058700,2022/01/12 0600,14,9,8.5,0
V058700,2022/01/12 0700,23,39,36,0
V058700,2022/01/12 0800,29,277,253,0
V058700,2022/01/12 0900,31,332,322,0
V058700,2022/01/12 1000,29,184,172.5,0
V058700,2022/01/12 1100,26,122,115,0
V058700,2022/01/12 1200,25,147,134.5,0
V058700,2022/01/12 1300,29,132,129,0
V058700,2022/01/12 1400,29,133,124.5,0
V058700,2022/01/12 1500,25,138,133.5,0
V058700,2022/01/12 1600,27,165,153.5,0
V058700,2022/01/12 1700,30,191,181,0
V058700,2022/01/12 1800,32,266,238.5,0
V058700,2022/01/12 1900,32,251,216,0
V058700,2022/01/12 2000,31,112,101,0
V058700,2022/01/12 2100,28,77,69,0
V058700,2022/01/12 2200,26,60,56,0
V058700,2022/01/12 2300,24,46,41.5,0
V058700,2022/01/13 0000,22,13,10,0
V058700,2022/01/13 0100,25,14,12,0
V058700,2022/01/13 0200,14,8,9,0
V058700,2022/01/13 0300,9,6,6,0
V058700,2022/01/13 0400,11,10,11,0
V058700,2022/01/13 0500,5,5,5.5,0
V058700,2022/01/13 0600,11,7,5,0
V058700,2022/01/13 0700,10,50,45.5,0
V058700,2022/01/13 0800,32,272,238.5,0
V058700,2022/01/13 0900,35,259,245.5,0
V058700,2022/01/13 1000,28,191,184,0
V058700,2022/01/13 1100,26,146,140,0
V058700,2022/01/13 1200,24,161,147,0
V058700,2022/01/13 1300,25,159,143,0
V058700,2022/01/13 1400,27,139,135.5,0
V058700,2022/01/13 1500,30,163,153.5,0
V058700,2022/01/13 1600,27,125,118.5,0
V058700,2022/01/13 1700,32,241,219,0
V058700,2022/01/13 1800,32,316,278,0
V058700,2022/01/13 1900,29,233,190,0
V058700,2022/01/13 2000,26,117,104.5,0
V058700,2022/01/13 2100,25,108,93,0
V058700,2022/01/13 2200,29,81,75,0
V058700,2022/01/13 2300,21,26,20.5,0
V058700,2022/01/14 0000,22,28,24,0
V058700,2022/01/14 0100,10,9,8,0
V058700,2022/01/14 0200,13,11,11,0
V058700,2022/01/14 0300,9,2,2,0
V058700,2022/01/14 0400,0,6,7,2
V058700,2022/01/14 0500,18,13,13.5,0
V058700,2022/01/14 0600,9,5,4,0
V058700,2022/01/14 0700,16,39,37,0
V058700,2022/01/14 0800,28,253,226,0
V058700,2022/01/14 0900,34,235,215.5,0
V058700,2022/01/14 1000,28,140,127.5,0
V058700,2022/01/14 1100,28,172,166.5,0
V058700,2022/01/14 1200,28,159,146,0
V058700,2022/01/14 1300,25,144,125.5,0
V058700,2022/01/14 1400,27,191,176.5,0
V058700,2022/01/14 1500,23,122,116,0
V058700,2022/01/14 1600,25,179,172,0
V058700,2022/01/14 1700,27,192,179.5,0
V058700,2022/01/14 1800,31,292,255.5,0
V058700,2022/01/14 1900,30,270,227.5,0
V058700,2022/01/14 2000,29,127,112,0
V058700,2022/01/14 2100,27,98,86.5,0
V058700,2022/01/14 2200,25,80,72.5,0
V058700,2022/01/14 2300,21,40,32.5,0
V058700,2022/01/15 0000,12,21,17,0
V058700,2022/01/15 0100,10,7,5.5,0
V058700,2022/01/15 0200,11,9,7,0
V058700,2022/01/15 0300,19,13,13.5,0
V058700,2022/01/15 0400,17,10,10.5,0
V058700,2022/01/15 0500,9,5,4.5,0
V058700,2022/01/15 0600,12,15,15,0
V058700,2022/01/15 0700,13,31,27.5,0
V058700,2022/01/15 0800,23,91,77.5,0
V058700,2022/01/15 0900,28,113,105,0
V058700,2022/01/15 1000,31,163,149.5,0
V058700,2022/01/15 1100,30,153,138.5,0
V058700,2022/01/15 1200,29,224,202,0
V058700,2022/01/15 1300,26,134,120,0
V058700,2022/01/15 1400,26,149,136.5,0
V058700,2022/01/15 1500,27,171,158.5,0
V058700,2022/01/15 1600,26,140,132,0
V058700,2022/01/15 1700,27,165,145.5,0
V058700,2022/01/15 1800,30,207,186,0
V058700,2022/01/15 1900,31,128,112.5,0
V058700,2022/01/15 2000,27,87,78.5,0
V058700,2022/01/15 2100,23,62,51,0
V058700,2022/01/15 2200,25,86,80,0
V058700,2022/01/15 2300,24,36,32,0
V058700,2022/01/16 0000,18,36,33.5,0
V058700,2022/01/16 0100,15,14,11.5,0
V058700,2022/01/16 0200,15,8,8,0
V058700,2022/01/16 0300,16,11,11.5,0
V058700,2022/01/16 0400,17,8,8,0
V058700,2022/01/16 0500,10,9,8.5,0
V058700,2022/01/16 0600,20,12,12,0
V058700,2022/01/16 0700,15,12,10.5,0
V058700,2022/01/16 0800,16,55,47.5,0
V058700,2022/01/16 0900,17,35,30.5,0
V058700,2022/01/16 1000,24,99,86.5,0
V058700,2022/01/16 1100,28,122,112.5,0
V058700,2022/01/16 1200,28,166,144.5,0
V058700,2022/01/16 1300,28,131,120.5,0
V058700,2022/01/16 1400,23,110,101,0
V058700,2022/01/16 1500,27,135,124.5,0
V058700,2022/01/16 1600,28,108,100.5,0
V058700,2022/01/16 1700,29,144,133,0
V058700,2022/01/16 1800,30,152,139,0
V058700,2022/01/16 1900,25,98,85,0
V058700,2022/01/16 2000,23,92,79.5,0
V058700,2022/01/16 2100,27,44,40.5,0
V058700,2022/01/16 2200,23,63,58.5,0
V058700,2022/01/16 2300,24,40,35,0
V058700,2022/01/17 0000,18,19,16.5,0
V058700,2022/01/17 0100,10,19,16.5,0
V058700,2022/01/17 0200,25,5,5.5,0
V058700,2022/01/17 0300,23,8,7.5,0
V058700,2022/01/17 0400,1,7,6.5,0
V058700,2022/01/17 0500,19,5,5,0
V058700,2022/01/17 0600,6,9,8.5,0
V058700,2022/01/17 0700,20,49,45,0
V058700,2022/01/17 0800,30,267,239.5,0
V058700,2022/01/17 0900,35,294,272,0
V058700,2022/01/17 1000,28,180,171.5,0
V058700,2022/01/17 1100,28,142,130,0
V058700,2022/01/17 1200,26,186,165.5,0
V058700,2022/01/17 1300,26,156,140,0
V058700,2022/01/17 1400,27,154,147,0
V058700,2022/01/17 1500,24,179,164.5,0
V058700,2022/01/17 1600,30,149,137.5,0
V058700,2022/01/17 1700,31,219,204.5,0
V058700,2022/01/17 1800,33,217,198.5,0
V058700,2022/01/17 1900,29,163,142.5,0
V058700,2022/01/17 2000,30,111,102.5,0
V058700,2022/01/17 2100,20,77,68.5,0
V058700,2022/01/17 2200,18,41,36,0
V058700,2022/01/17 2300,22,32,29,0
V058700,2022/01/18 0000,12,14,11,0
V058700,2022/01/18 0100,10,4,4,0
V058700,2022/01/18 0200,27,4,4,0
V058700,2022/01/18 0300,5,5,5,0
V058700,2022/01/18 0400,16,4,5,0
V058700,2022/01/18 0500,19,9,8,0
V058700,2022/01/18 0600,23,5,5,0
V058700,2022/01/18 0700,18,48,44.5,0
V058700,2022/01/18 0800,32,241,210.5,0
V058700,2022/01/18 0900,36,257,240.5,0
V058700,2022/01/18 1000,29,157,148,0
V058700,2022/01/18 1100,25,140,131.5,0
V058700,2022/01/18 1200,28,151,137.5,0
V058700,2022/01/18 1300,30,126,115.5,0
V058700,2022/01/18 1400,28,126,124,0
V058700,2022/01/18 1500,22,138,131,0
V058700,2022/01/18 1600,30,187,180.5,0
V058700,2022/01/18 1700,28,212,200,0
V058700,2022/01/18 1800,32,303,261,0
V058700,2022/01/18 1900,33,248,203,0
V058700,2022/01/18 2000,31,132,113.5,0
V058700,2022/01/18 2100,20,72,60.5,0
V058700,2022/01/18 2200,23,91,86,0
V058700,2022/01/18 2300,18,43,42.5,0
V058700,2022/01/19 0000,24,9,7.5,0
V058700,2022/01/19 0100,15,11,9,0
V058700,2022/01/19 0200,16,4,3.5,0
V058700,2022/01/19 0300,10,6,6,0
V058700,2022/01/19 0400,0,2,3,2
V058700,2022/01/19 0500,6,12,11,0
V058700,2022/01/19 0600,9,12,10.5,0
V058700,2022/01/19 0700,21,38,35,0
V058700,2022/01/19 0800,30,233,208.5,0
V058700,2022/01/19 0900,34,325,297.5,0
V058700,2022/01/19 1000,28,184,170.5,0
V058700,2022/01/19 1100,27,148,137.5,0
V058700,2022/01/19 1200,25,185,170,0
V058700,2022/01/19 1300,28,144,133,0
V058700,2022/01/19 1400,27,167,154,0
V058700,2022/01/19 1500,29,127,117,0
V058700,2022/01/19 1600,28,156,143,0
V058700,2022/01/19 1700,31,180,163.5,0
V058700,2022/01/19 1800,34,338,289,0
V058700,2022/01/19 1900,33,266,225,0
V058700,2022/01/19 2000,31,137,120.5,0
V058700,2022/01/19 2100,24,77,67.5,0
V058700,2022/01/19 2200,27,62,56.5,0
V058700,2022/01/19 2300,15,30,26.5,0
V058700,2022/01/20 0000,15,15,12,0
V058700,2022/01/20 0100,26,11,11,0
V058700,2022/01/20 0200,6,6,6,0
V058700,2022/01/20 0300,12,7,9,0
V058700,2022/01/20 0400,9,6,6.5,0
V058700,2022/01/20 0500,14,13,13,0
V058700,2022/01/20 0600,21,13,11.5,0
V058700,2022/01/20 0700,15,45,41,0
V058700,2022/01/20 0800,28,234,213,0
V058700,2022/01/20 0900,35,293,270,0
V058700,2022/01/20 1000,28,167,162,0
V058700,2022/01/20 1100,27,181,167,0
V058700,2022/01/20 1200,26,210,187.5,0
V058700,2022/01/20 1300,26,151,137,0
V058700,2022/01/20 1400,26,101,95,0
V058700,2022/01/20 1500,25,125,117,0
V058700,2022/01/20 1600,30,170,164.5,0
V058700,2022/01/20 1700,31,227,215,0
V058700,2022/01/20 1800,33,342,306,0
V058700,2022/01/20 1900,32,255,216.5,0
V058700,2022/01/20 2000,27,139,122.5,0
V058700,2022/01/20 2100,30,110,91.5,0
V058700,2022/01/20 2200,31,86,80.5,0
V058700,2022/01/20 2300,24,34,28.5,0
V058700,2022/01/21 0000,20,21,17,0
V058700,2022/01/21 0100,16,7,5.5,0
V058700,2022/01/21 0200,5,8,8.5,0
V058700,2022/01/21 0300,16,3,3.5,0
V058700,2022/01/21 0400,12,10,10.5,0
V058700,2022/01/21 0500,0,6,5,2
V058700,2022/01/21 0600,16,7,6,0
V058700,2022/01/21 0700,15,33,30.5,0
V058700,2022/01/21 0800,27,139,126.5,0
V058700,2022/01/21 0900,35,281,264.5,0
V058700,2022/01/21 1000,29,168,154.5,0
V058700,2022/01/21 1100,29,133,126.5,0
V058700,2022/01/21 1200,24,160,141,0
V058700,2022/01/21 1300,28,134,128.5,0
V058700,2022/01/21 1400,28,143,137.5,0
V058700,2022/01/21 1500,27,154,147.5,0
V058700,2022/01/21 1600,28,169,163.5,0
V058700,2022/01/21 1700,30,180,172,0
V058700,2022/01/21 1800,28,287,252,0
V058700,2022/01/21 1900,24,320,288.5,0
V058700,2022/01/21 2000,27,162,153,0
V058700,2022/01/21 2100,27,77,68.5,0
V058700,2022/01/21 2200,22,75,71.5,0
V058700,2022/01/21 2300,24,40,35.5,0
V058700,2022/01/22 0000,20,18,17,0
V058700,2022/01/22 0100,9,10,8,0
V058700,2022/01/22 0200,12,9,9,0
V058700,2022/01/22 0300,19,10,9.5,0
V058700,2022/01/22 0400,14,12,12.5,0
V058700,2022/01/22 0500,15,8,8.5,0
V058700,2022/01/22 0600,24,5,5,0
V058700,2022/01/22 0700,16,29,26,0
V058700,2022/01/22 0800,28,129,117.5,0
V058700,2022/01/22 0900,35,211,204,0
V058700,2022/01/22 1000,30,169,161.5,0
V058700,2022/01/22 1100,26,145,134.5,0
V058700,2022/01/22 1200,24,49,44.5,0
V058700,2022/01/22 1300,31,148,137.5,0
V058700,2022/01/22 1400,28,138,128.5,0
V058700,2022/01/22 1500,30,157,152.5,0
V058700,2022/01/22 1600,32,170,166,0
V058700,2022/01/22 1700,26,231,225.5,0
V058700,2022/01/22 1800,29,199,184,0
V058700,2022/01/22 1900,31,199,185,0
V058700,2022/01/22 2000,31,101,95,0
V058700,2022/01/22 2100,23,85,84,0
V058700,2022/01/22 2200,24,83,79.5,0
V058700,2022/01/22 2300,19,32,29,0
V058700,2022/01/23 0000,24,22,20.5,0
V058700,2022/01/23 0100,22,21,19,0
V058700,2022/01/23 0200,17,10,11,0
V058700,2022/01/23 0300,20,11,10.5,0
V058700,2022/01/23 0400,16,6,6.5,0
V058700,2022/01/23 0500,16,5,6,0
V058700,2022/01/23 0600,12,11,10.5,0
V058700,2022/01/23 0700,18,26,24,0
V058700,2022/01/23 0800,18,41,35,0
V058700,2022/01/23 0900,21,51,46,0
V058700,2022/01/23 1000,27,87,74.5,0
V058700,2022/01/23 1100,26,134,119.5,0
V058700,2022/01/23 1200,29,167,144.5,0
V058700,2022/01/23 1300,28,111,102.5,0
V058700,2022/01/23 1400,25,138,125.5,0
V058700,2022/01/23 1500,26,101,90.5,0
V058700,2022/01/23 1600,31,112,105.5,0
V058700,2022/01/23 1700,28,133,120,0
V058700,2022/01/23 1800,30,126,117.5,0
V058700,2022/01/23 1900,27,95,87.5,0
V058700,2022/01/23 2000,25,93,81,0
V058700,2022/01/23 2100,26,68,63,0
V058700,2022/01/23 2200,21,50,45,0
V058700,2022/01/23 2300,15,22,19.5,0
V058700,2022/01/24 0000,21,18,17,0
V058700,2022/01/24 0100,20,14,11.5,0
V058700,2022/01/24 0200,13,14,13.5,0
V058700,2022/01/24 0300,4,3,3,0
V058700,2022/01/24 0400,6,5,5.5,0
V058700,2022/01/24 0500,4,5,5.5,0
V058700,2022/01/24 0600,14,10,9,0
V058700,2022/01/24 0700,7,34,32,0
V058700,2022/01/24 0800,27,154,141,0
V058700,2022/01/24 0900,33,229,216,0
V058700,2022/01/24 1000,30,120,117,0
V058700,2022/01/24 1100,23,143,137.5,0
V058700,2022/01/24 1200,27,153,143.5,0
V058700,2022/01/24 1300,29,115,111,0
V058700,2022/01/24 1400,24,144,145.5,0
V058700,2022/01/24 1500,25,148,146,0
V058700,2022/01/24 1600,29,146,147,0
V058700,2022/01/24 1700,30,189,180.5,0
V058700,2022/01/24 1800,31,249,227,0
V058700,2022/01/24 1900,34,244,212,0
V058700,2022/01/24 2000,26,111,96,0
V058700,2022/01/24 2100,25,80,72.5,0
V058700,2022/01/24 2200,24,80,71,0
V058700,2022/01/24 2300,25,32,30.5,0
V058700,2022/01/25 0000,19,25,22.5,0
V058700,2022/01/25 0100,21,17,14.5,0
V058700,2022/01/25 0200,15,14,14.5,0
V058700,2022/01/25 0300,4,2,2.5,0
V058700,2022/01/25 0400,5,5,5,0
V058700,2022/01/25 0500,0,4,4,2
V058700,2022/01/25 0600,5,13,11.5,0
V058700,2022/01/25 0700,14,41,37.5,0
V058700,2022/01/25 0800,29,138,120,0
V058700,2022/01/25 0900,36,295,275,0
V058700,2022/01/25 1000,28,199,188.5,0
V058700,2022/01/25 1100,28,143,136.5,0
V058700,2022/01/25 1200,28,193,181.5,0
V058700,2022/01/25 1300,27,171,157,0
V058700,2022/01/25 1400,30,177,165.5,0
V058700,2022/01/25 1500,28,179,168,0
V058700,2022/01/25 1600,27,152,144,0
V058700,2022/01/25 1700,33,184,171,0
V058700,2022/01/25 1800,30,220,205.5,0
V058700,2022/01/25 1900,28,270,234,0
V058700,2022/01/25 2000,27,127,111.5,0
V058700,2022/01/25 2100,25,80,69.5,0
V058700,2022/01/25 2200,29,83,77,0
V058700,2022/01/25 2300,21,40,35,0
V058700,2022/01/26 0000,15,27,23,0
V058700,2022/01/26 0100,14,11,9,0
V058700,2022/01/26 0200,11,7,8,0
